step,pmove,energy,energy_imag,potential,kinetic,variance,Lz,Lz_square,L_square
971,0.54,1.9959,-0.0171,-5.8421,7.8380,13.9925,-172.1284,6004.7485,6004.7485
972,0.53,1.7387,-0.3040,-5.8668,7.6055,22.9956,-168.5607,5775.8110,5775.8110
973,0.55,1.6825,-0.1910,-5.8500,7.5325,16.1560,-169.1603,5814.9585,5814.9585
974,0.56,1.2056,-0.0657,-5.8328,7.0384,8.3609,-176.7109,6288.5674,6288.5674
975,0.57,1.6015,-0.1855,-5.8242,7.4258,9.5918,-168.4425,5731.5923,5731.5923
976,0.56,1.8248,+0.1024,-5.8294,7.6542,7.9882,-177.4351,6383.4580,6383.4580
977,0.56,2.2562,+0.1601,-5.8372,8.0934,10.8653,-162.9180,5394.0259,5394.0259
978,0.56,1.8569,+0.0468,-5.8220,7.6789,25.2248,-180.2296,6584.0889,6584.0889
979,0.57,1.4652,-0.0564,-5.8317,7.2969,19.0212,-163.3981,5389.0029,5389.0029
980,0.58,1.8114,+0.3715,-5.8538,7.6652,21.6588,-176.2571,6294.3145,6294.3145
981,0.57,2.0109,+0.1070,-5.8462,7.8571,21.8717,-159.9381,5193.8013,5193.8013
982,0.56,1.6436,+0.7088,-5.8336,7.4773,41.7101,-178.6535,6505.5186,6505.5186
983,0.55,1.1483,+0.1255,-5.8467,6.9951,11.6300,-177.0449,6387.6523,6387.6523
984,0.55,2.3320,+0.0526,-5.8205,8.1525,16.1477,-160.4458,5298.1289,5298.1289
985,0.57,1.5070,-0.1614,-5.8516,7.3586,26.4536,-179.9009,6604.8896,6604.8896
986,0.56,1.2912,+0.3705,-5.8457,7.1370,35.9994,-164.6882,5532.3320,5532.3320
987,0.57,1.4479,+0.2841,-5.8411,7.2889,25.5342,-174.8662,6233.3408,6233.3408
988,0.56,1.9413,-0.1359,-5.8557,7.7970,18.4360,-169.5914,5883.5000,5883.5000
989,0.56,1.6715,+0.2978,-5.8681,7.5396,20.5381,-169.9236,5862.0029,5862.0029
990,0.55,1.6615,-0.1807,-5.8292,7.4907,10.5912,-179.3300,6494.3281,6494.3281
991,0.54,1.5056,-0.4930,-5.8292,7.3349,14.1901,-168.9342,5770.4087,5770.4087
992,0.56,1.4107,-0.6054,-5.8077,7.2184,11.3006,-180.9682,6650.9072,6650.9072
993,0.56,1.2191,-0.1074,-5.8058,7.0249,10.3696,-174.5016,6119.7690,6119.7690
994,0.56,1.4919,+0.2575,-5.8196,7.3114,9.2788,-179.3755,6506.9248,6506.9248
995,0.56,1.4987,+0.4990,-5.8269,7.3256,12.8116,-167.9076,5701.0156,5701.0156
996,0.57,1.7163,+0.0189,-5.8225,7.5388,11.9870,-184.2008,6851.4927,6851.4927
997,0.57,1.7048,-0.1858,-5.8353,7.5401,11.2274,-160.6464,5216.5933,5216.5933
998,0.56,1.3989,-0.2744,-5.8224,7.2213,16.3478,-185.3343,6969.8848,6969.8848
999,0.56,1.5470,-0.3706,-5.8317,7.3787,11.8822,-168.6071,5774.3511,5774.3511
1000,0.57,0.8462,-0.3870,-5.8275,6.6738,7.8339,-172.3817,5994.8506,5994.8506
1001,0.52,1.2095,-0.1614,-5.8370,7.0464,16.6302,-176.1578,6337.2686,6337.2686
1002,0.54,1.2264,-0.2899,-5.8363,7.0627,14.1296,-173.6019,6115.6680,6115.6680
1003,0.55,1.4911,-0.0102,-5.8824,7.3735,18.6924,-167.3822,5703.0273,5703.0273
1004,0.53,1.2874,+0.1060,-5.8551,7.1425,16.7833,-172.2646,6047.4683,6047.4683
1005,0.52,0.9091,+0.0463,-5.8598,6.7690,11.2744,-175.1886,6200.0576,6200.0576
1006,0.52,1.5539,+0.1597,-5.8801,7.4340,14.5629,-167.4837,5678.8984,5678.8984
1007,0.52,1.6544,+0.1077,-5.8769,7.5313,24.6378,-168.5553,5787.7207,5787.7207
1008,0.53,1.4556,-0.0375,-5.8516,7.3072,29.9022,-171.5818,6003.9092,6003.9092
1009,0.52,1.6500,-0.1754,-5.8374,7.4873,36.7972,-174.2357,6202.1206,6202.1206
1010,0.55,1.8886,+0.3398,-5.8426,7.7312,30.3009,-172.4599,6077.1055,6077.1055
1011,0.53,1.6024,+0.1663,-5.7970,7.3993,60.9244,-177.5363,6411.0322,6411.0322
1012,0.52,1.8782,-0.2276,-5.8029,7.6811,20.5936,-173.0489,6084.9917,6084.9917
1013,0.52,1.9655,-0.0155,-5.7998,7.7653,43.7109,-172.8759,6085.7480,6085.7480
1014,0.52,2.0873,+0.3178,-5.8025,7.8898,35.9809,-172.2885,6031.3623,6031.3623
1015,0.52,1.7785,-0.3559,-5.8377,7.6162,34.9845,-171.6386,5988.4814,5988.4814
1016,0.52,2.1626,+0.5852,-5.8519,8.0144,35.6522,-172.7482,6112.6279,6112.6279
1017,0.52,1.4135,-0.1065,-5.8584,7.2719,44.5793,-172.1183,6013.7910,6013.7910
1018,0.50,1.6609,+0.2565,-5.8783,7.5392,39.5467,-178.9733,6536.0630,6536.0630
1019,0.52,1.4271,+0.1542,-5.8620,7.2892,35.3380,-173.1651,6060.2109,6060.2109
1020,0.51,1.7449,+0.0666,-5.8822,7.6271,58.4260,-173.7024,6126.4429,6126.4429
1021,0.52,1.5535,+0.0484,-5.8662,7.4198,66.5163,-172.9203,6056.2295,6056.2295
1022,0.53,1.6477,+0.2430,-5.8848,7.5324,35.0365,-172.1966,6025.7446,6025.7446
1023,0.50,1.6688,+0.2679,-5.9056,7.5744,24.5501,-175.4540,6280.6338,6280.6338
1024,0.53,1.5722,+0.1253,-5.9000,7.4722,37.7139,-173.9038,6164.8125,6164.8125
1025,0.51,1.0926,-0.0152,-5.9037,6.9963,14.6448,-173.4920,6119.6289,6119.6289
1026,0.53,1.5618,-0.0445,-5.8996,7.4614,21.7016,-173.3009,6124.6167,6124.6167
1027,0.53,1.7023,-0.0852,-5.8993,7.6015,18.4236,-167.2788,5699.4702,5699.4702
1028,0.52,1.8659,-0.2160,-5.8852,7.7511,25.5378,-178.1672,6494.0308,6494.0308
1029,0.51,2.3012,+0.0728,-5.8840,8.1853,32.6958,-174.2580,6235.5352,6235.5352
1030,0.53,1.9520,-0.1094,-5.8476,7.7996,27.3328,-175.1574,6263.0322,6263.0322
1031,0.51,1.8105,-0.0992,-5.8209,7.6314,38.1288,-175.7954,6340.7754,6340.7754
1032,0.51,1.7534,+0.1355,-5.8259,7.5793,21.9631,-176.4130,6376.8135,6376.8135
1033,0.53,1.5970,+0.1618,-5.8329,7.4299,21.1331,-177.8071,6423.6226,6423.6226
1034,0.50,2.0827,-0.2274,-5.8219,7.9046,33.0282,-170.1133,5926.1094,5926.1094
1035,0.52,1.3049,+0.2703,-5.8418,7.1467,57.8955,-175.2341,6289.2754,6289.2754
1036,0.52,1.8184,+0.2927,-5.8273,7.6457,32.0147,-176.7882,6388.2466,6388.2466
1037,0.51,1.7754,-0.0640,-5.8293,7.6047,37.0838,-176.4962,6385.7871,6385.7871
1038,0.52,1.7883,-0.2506,-5.8362,7.6245,32.9181,-177.5436,6440.0098,6440.0098
1039,0.52,2.0076,-0.0815,-5.8623,7.8699,47.8276,-173.9035,6197.0645,6197.0645
1040,0.50,1.6549,-0.2899,-5.8678,7.5227,16.2469,-174.4307,6232.1689,6232.1689
1041,0.51,1.3221,-0.0803,-5.8315,7.1536,11.0808,-179.5269,6526.5874,6526.5874
1042,0.51,1.1903,+0.1925,-5.8508,7.0412,10.9146,-171.1005,5914.4043,5914.4043
1043,0.54,0.9184,+0.1427,-5.8612,6.7796,11.0963,-182.9468,6806.0518,6806.0518
1044,0.53,1.1380,-0.4152,-5.8462,6.9842,9.1037,-174.9391,6284.3203,6284.3203
1045,0.53,1.1780,-0.0536,-5.8218,6.9998,13.9021,-176.2238,6349.4746,6349.4746
1046,0.52,1.2440,-0.1621,-5.8414,7.0853,10.7994,-172.9287,6105.9375,6105.9375
1047,0.54,1.3160,-0.0323,-5.8542,7.1702,18.4083,-178.5359,6546.7607,6546.7607
1048,0.50,1.5967,-0.2138,-5.8747,7.4714,28.2054,-168.8226,5865.3711,5865.3711
1049,0.52,1.4448,-0.7599,-5.8672,7.3120,25.4147,-172.5435,6093.8516,6093.8516
1050,0.51,1.7038,-0.3139,-5.8912,7.5950,16.7902,-176.8327,6458.7520,6458.7520
1051,0.53,1.4699,-0.2784,-5.8851,7.3551,13.5440,-176.2439,6409.3730,6409.3730
1052,0.52,1.5987,+0.1451,-5.8849,7.4836,18.4988,-171.6413,6008.9658,6008.9658
1053,0.53,1.2632,-0.1276,-5.8968,7.1599,9.7476,-168.6964,5809.9873,5809.9873
1054,0.52,1.2606,-0.1582,-5.8941,7.1547,11.5973,-185.4822,7068.0928,7068.0928
1055,0.53,1.4629,-0.3380,-5.8851,7.3480,11.3423,-160.9503,5308.6885,5308.6885
1056,0.51,1.0789,-0.0542,-5.8815,6.9605,6.9390,-183.1294,6884.6465,6884.6465
1057,0.53,1.0947,+0.3101,-5.8801,6.9748,5.1898,-165.9567,5626.4575,5626.4575
1058,0.54,1.1542,-0.2347,-5.8667,7.0209,10.4027,-184.0139,6910.8047,6910.8047
1059,0.53,1.1668,+0.1676,-5.8432,7.0100,5.7231,-164.4872,5499.6465,5499.6465
1060,0.54,0.9315,+0.2212,-5.8291,6.7605,11.1433,-186.1964,7050.7500,7050.7500
1061,0.53,1.3360,-0.1411,-5.8501,7.1861,15.0662,-162.8421,5398.2417,5398.2417
1062,0.55,1.3673,+0.1270,-5.8603,7.2277,10.1039,-161.9588,5329.2285,5329.2285
1063,0.53,1.4931,-0.1112,-5.8401,7.3332,17.0816,-181.3924,6723.7012,6723.7012
1064,0.53,0.9002,-0.2442,-5.8593,6.7595,8.5494,-177.4343,6396.5063,6396.5063
1065,0.54,2.0466,-0.1253,-5.8632,7.9098,13.2854,-162.1859,5390.5713,5390.5713
1066,0.54,1.3920,-0.0322,-5.8625,7.2545,39.4250,-178.9393,6561.7646,6561.7646
1067,0.53,1.1442,-0.3117,-5.8697,7.0139,12.6772,-175.6790,6301.0361,6301.0361
1068,0.54,1.1600,-0.1784,-5.8836,7.0436,10.6761,-178.2401,6480.1191,6480.1191
1069,0.53,1.1808,+0.0457,-5.8983,7.0791,20.6260,-169.2236,5847.8081,5847.8081
1070,0.52,1.1139,-0.3292,-5.9036,7.0175,12.4605,-173.0571,6116.1094,6116.1094
1071,0.51,1.0663,-0.1458,-5.8975,6.9639,14.9809,-179.7005,6563.3896,6563.3896
1072,0.53,0.9173,-0.4482,-5.8918,6.8091,13.8902,-171.8063,5953.5020,5953.5020
1073,0.54,0.7485,+0.0113,-5.8877,6.6362,10.6764,-174.5738,6227.8174,6227.8174
1074,0.57,1.1902,-0.1448,-5.9127,7.1029,9.6541,-167.3003,5698.4614,5698.4614
1075,0.54,0.9042,+0.1687,-5.8832,6.7873,8.8363,-181.4146,6695.7637,6695.7637
1076,0.53,1.1616,+0.2887,-5.9026,7.0643,16.0321,-165.5067,5628.2178,5628.2178
1077,0.53,1.0357,-0.1699,-5.9074,6.9431,12.8995,-181.5752,6753.3784,6753.3784
1078,0.54,1.5052,+0.0080,-5.9165,7.4217,21.2368,-162.4978,5396.9839,5396.9839
1079,0.53,1.5210,-0.4177,-5.9037,7.4248,24.8611,-168.7097,5837.3276,5837.3276
1080,0.53,1.1428,-0.3894,-5.8947,7.0375,19.9923,-171.6089,6008.3584,6008.3584
1081,0.53,1.0815,+0.2425,-5.8950,6.9764,8.7421,-180.3625,6655.0703,6655.0703
1082,0.53,1.2936,-0.0776,-5.8953,7.1889,10.9787,-170.2752,5928.4985,5928.4985
1083,0.53,1.0466,+0.1744,-5.9066,6.9532,9.8134,-178.8926,6546.0449,6546.0449
1084,0.51,0.8837,-0.1874,-5.9233,6.8070,9.0194,-166.2289,5630.0225,5630.0225
1085,0.52,1.2387,-0.4351,-5.9296,7.1683,9.4245,-186.0682,7085.9717,7085.9717
1086,0.53,0.9057,+0.0742,-5.9298,6.8355,8.9431,-164.0257,5489.7451,5489.7451
1087,0.54,0.9765,-0.1625,-5.9340,6.9105,15.1269,-181.2724,6743.1006,6743.1006
1088,0.55,0.8889,-0.1622,-5.9205,6.8094,6.0575,-170.0027,5905.6675,5905.6675
1089,0.53,0.8464,+0.0244,-5.9179,6.7643,10.3093,-178.1808,6463.6938,6463.6938
1090,0.53,1.2292,+0.3359,-5.9033,7.1325,13.4406,-168.5202,5816.0254,5816.0254
1091,0.55,0.6564,-0.3861,-5.9322,6.5886,17.1385,-174.5647,6234.3301,6234.3301
1092,0.52,1.1288,-0.1985,-5.9219,7.0507,12.4748,-167.4682,5705.5308,5705.5308
1093,0.54,0.8698,+0.1328,-5.9280,6.7978,8.9952,-171.5620,6021.6445,6021.6445
1094,0.53,1.5071,+0.1320,-5.9115,7.4186,16.9703,-169.8982,5898.5654,5898.5654
1095,0.53,0.9920,+0.0687,-5.8982,6.8902,18.0249,-173.9497,6185.6582,6185.6582
1096,0.54,1.5462,+0.0155,-5.9138,7.4600,25.9430,-176.5498,6407.9253,6407.9253
1097,0.51,0.9029,+0.0176,-5.9145,6.8174,11.0440,-175.5064,6323.0576,6323.0576
1098,0.53,1.0554,-0.1103,-5.9448,7.0002,27.6619,-173.6685,6193.9258,6193.9258
1099,0.53,0.5872,-0.0943,-5.9363,6.5236,9.0875,-172.7222,6105.1670,6105.1670
1100,0.53,0.9284,+0.5114,-5.9092,6.8375,45.3246,-182.9247,6885.0391,6885.0391
1101,0.54,0.6526,-0.2455,-5.9115,6.5641,19.5950,-174.0012,6204.0796,6204.0796
1102,0.53,0.6448,+0.2105,-5.9034,6.5482,28.5676,-178.7806,6541.4990,6541.4990
1103,0.54,1.0745,+0.1201,-5.9308,7.0052,48.4883,-173.6400,6185.0342,6185.0342
1104,0.52,0.7093,+0.1296,-5.9376,6.6468,14.1444,-174.5861,6215.1733,6215.1733
1105,0.55,0.6369,-0.0633,-5.9666,6.6035,17.1950,-172.9424,6108.4214,6108.4214
1106,0.55,1.0848,+0.2220,-5.9178,7.0026,66.4479,-170.9305,5992.4214,5992.4214
1107,0.54,1.0408,+0.0105,-5.9284,6.9692,41.2155,-172.0245,6075.8242,6075.8242
1108,0.54,1.1657,-0.3558,-5.9188,7.0845,60.5268,-172.7335,6135.6113,6135.6113
1109,0.52,0.8528,-0.0387,-5.9284,6.7812,7.2910,-172.3762,6088.5410,6088.5410
1110,0.55,0.6736,-0.2063,-5.9383,6.6119,18.5227,-179.5426,6620.0352,6620.0352
1111,0.52,0.6204,-0.0225,-5.9136,6.5339,9.8898,-175.4521,6258.7241,6258.7241
1112,0.54,0.9441,-0.1913,-5.9256,6.8697,12.4810,-171.4499,5936.9326,5936.9326
1113,0.52,0.7060,-0.0665,-5.9214,6.6274,18.6184,-177.9259,6414.7256,6414.7256
1114,0.53,0.4186,-0.1564,-5.9115,6.3302,6.1076,-173.4081,6093.2939,6093.2939
1115,0.54,0.9141,-0.0267,-5.9313,6.8454,7.6650,-184.5289,6950.3193,6950.3193
1116,0.51,1.1052,+0.2112,-5.9256,7.0308,8.3129,-167.5158,5752.1074,5752.1074
1117,0.56,0.8485,+0.0079,-5.9332,6.7818,21.7277,-175.0909,6347.4580,6347.4580
1118,0.54,0.5255,-0.0269,-5.9342,6.4597,10.2840,-172.6479,6131.9814,6131.9814
1119,0.53,0.8310,+0.1076,-5.9181,6.7491,9.0796,-182.7231,6874.8115,6874.8115
1120,0.55,1.3432,-0.2109,-5.9397,7.2828,92.4156,-172.0062,6143.4390,6143.4390
1121,0.53,0.9011,+0.1337,-5.9648,6.8659,43.0129,-174.2624,6307.6465,6307.6465
1122,0.54,1.3014,-0.0844,-5.9359,7.2373,70.1174,-175.5424,6424.5615,6424.5615
1123,0.53,1.0684,+0.2023,-5.9347,7.0031,31.9050,-175.7358,6436.8818,6436.8818
1124,0.52,0.9266,-0.6504,-5.9434,6.8700,45.7468,-170.8252,6064.8701,6064.8701
1125,0.55,0.6378,+0.2023,-5.9222,6.5599,16.2556,-168.9891,5905.9224,5905.9224
1126,0.54,1.1698,+0.2589,-5.9278,7.0976,27.2796,-171.5732,6105.6807,6105.6807
1127,0.55,0.9519,-0.1389,-5.9348,6.8867,41.0364,-174.4560,6282.5889,6282.5889
1128,0.54,0.7562,+0.1487,-5.9164,6.6725,51.1210,-171.4114,6054.6196,6054.6196
1129,0.54,1.1844,-0.1903,-5.8959,7.0804,37.9514,-171.1567,6033.0488,6033.0488
1130,0.53,0.9043,+0.4541,-5.8943,6.7986,32.7284,-175.4676,6340.9980,6340.9980
1131,0.52,1.9682,+0.0921,-5.8988,7.8670,169.5687,-176.3023,6417.9858,6417.9858
1132,0.54,1.1572,+0.3179,-5.8715,7.0286,32.9310,-178.2477,6506.0024,6506.0024
1133,0.53,0.7099,+0.1008,-5.8595,6.5695,13.8845,-179.1014,6551.3560,6551.3560
1134,0.53,0.7724,+0.1043,-5.8496,6.6220,18.5542,-174.0900,6204.2671,6204.2671
1135,0.55,1.1944,-0.2111,-5.8841,7.0785,27.1896,-176.7042,6400.1636,6400.1636
1136,0.54,1.1167,+0.1592,-5.8829,6.9996,19.5026,-173.3197,6166.1436,6166.1436
1137,0.54,0.7461,+0.2708,-5.8700,6.6160,11.4360,-180.6142,6614.2334,6614.2334
1138,0.53,0.8150,+0.3656,-5.8913,6.7063,25.3724,-175.3914,6288.2041,6288.2041
1139,0.52,1.0526,+0.6273,-5.8889,6.9416,31.3590,-175.2797,6328.0098,6328.0098
1140,0.53,0.8275,+0.4538,-5.8960,6.7235,18.3873,-176.6832,6388.8325,6388.8325
1141,0.53,1.0501,-0.1298,-5.9030,6.9531,32.4146,-172.4420,6133.0728,6133.0728
1142,0.54,0.3026,+0.3315,-5.9004,6.2030,15.2734,-177.0082,6424.4751,6424.4751
1143,0.54,0.7183,-0.0271,-5.8993,6.6176,14.3762,-175.8619,6343.7324,6343.7324
1144,0.53,0.7940,+0.3484,-5.9554,6.7493,11.3271,-168.5816,5809.9834,5809.9834
1145,0.53,0.8223,+0.1940,-5.9435,6.7657,14.4637,-173.8697,6202.8677,6202.8677
1146,0.52,0.8663,+0.3857,-5.9495,6.8158,14.6425,-173.5168,6198.5996,6198.5996
1147,0.54,1.0050,-0.0137,-5.9105,6.9155,11.9405,-173.6648,6208.7012,6208.7012
1148,0.52,1.0606,+0.1911,-5.8997,6.9603,15.2522,-173.5462,6185.1826,6185.1826
1149,0.53,0.9051,+0.0551,-5.9210,6.8261,6.4892,-168.2107,5796.7109,5796.7109
1150,0.54,1.3245,-0.1441,-5.9487,7.2732,57.1090,-180.4812,6704.8584,6704.8584
1151,0.52,1.0509,-0.1699,-5.9647,7.0156,46.7502,-174.7188,6263.2930,6263.2930
1152,0.54,1.1085,-0.4289,-5.9169,7.0254,34.9626,-173.1903,6179.5547,6179.5547
1153,0.54,0.9607,-0.1777,-5.9162,6.8769,38.4595,-175.8042,6338.4668,6338.4668
1154,0.54,0.9293,-0.1331,-5.9071,6.8364,52.1921,-174.0523,6206.9243,6206.9243
1155,0.54,0.9033,-0.0111,-5.9143,6.8177,47.7814,-174.1326,6216.6943,6216.6943
1156,0.53,1.0411,+0.0596,-5.9242,6.9653,65.8242,-170.3226,5962.4565,5962.4565
1157,0.55,0.7252,+0.2581,-5.9310,6.6562,54.4883,-172.2973,6086.5752,6086.5752
1158,0.53,1.0807,-0.0917,-5.9142,6.9949,48.1724,-174.2905,6240.7285,6240.7285
1159,0.55,0.5827,+0.0282,-5.9130,6.4957,41.7850,-173.4671,6134.5811,6134.5811
1160,0.54,1.1708,+0.6827,-5.9241,7.0949,176.9532,-171.1757,6056.8174,6056.8174
1161,0.54,0.8892,+0.5015,-5.9237,6.8130,35.6845,-173.2764,6166.7671,6166.7671
1162,0.54,0.9463,+0.1691,-5.9329,6.8792,44.8637,-171.7241,6074.6460,6074.6460
1163,0.56,3.4655,+0.6259,-5.9364,9.4020,842.0248,-170.1601,6060.4468,6060.4468
1164,0.55,0.5396,+0.5470,-5.9409,6.4805,34.9573,-171.6284,6061.3506,6061.3506
1165,0.53,0.8446,-0.4897,-5.9462,6.7908,26.5860,-172.7848,6182.4414,6182.4414
1166,0.52,0.6948,+0.1689,-5.9474,6.6422,61.4204,-173.7086,6252.3940,6252.3940
1167,0.54,0.7485,-0.1581,-5.9592,6.7077,38.3286,-172.6978,6169.6602,6169.6602
1168,0.54,0.8163,-0.4261,-5.9506,6.7668,37.7017,-171.7948,6075.1709,6075.1709
1169,0.54,1.2683,+0.0563,-5.9421,7.2104,107.2838,-175.0833,6332.4678,6332.4678
1170,0.53,0.4892,-0.0118,-5.9117,6.4009,66.3107,-173.8809,6203.4111,6203.4111
1171,0.55,0.7198,+0.0205,-5.9068,6.6266,67.5447,-174.5522,6245.3550,6245.3550
1172,0.53,0.5887,-0.2289,-5.9306,6.5193,40.1538,-174.3348,6244.0728,6244.0728
1173,0.55,0.6613,-0.5881,-5.9219,6.5832,47.2512,-174.7375,6260.1167,6260.1167
1174,0.53,0.7757,-0.2678,-5.9017,6.6774,38.2210,-175.3358,6329.8389,6329.8389
1175,0.53,-0.3868,-1.4766,-5.9103,5.5235,250.9774,-175.8445,6340.0977,6340.0977
1176,0.54,0.8908,-0.1026,-5.9356,6.8264,33.1055,-173.2339,6215.9248,6215.9248
1177,0.54,1.0729,+0.1584,-5.9338,7.0067,58.2069,-173.8716,6263.5576,6263.5576
1178,0.54,1.0017,+0.3749,-5.9089,6.9106,40.7863,-172.4945,6146.2329,6146.2329
1179,0.54,1.4480,+0.4219,-5.9123,7.3603,265.7221,-173.3795,6233.8477,6233.8477
1180,0.53,0.7788,+0.1816,-5.9046,6.6835,20.7281,-173.7464,6194.4102,6194.4102
1181,0.54,0.9049,+0.0532,-5.9352,6.8400,50.9527,-174.5965,6263.1875,6263.1875
1182,0.53,1.0597,+0.4518,-5.9527,7.0124,89.6005,-175.5955,6332.8423,6332.8423
1183,0.53,0.8415,+0.2460,-5.9076,6.7491,83.3724,-176.4082,6391.7241,6391.7241
1184,0.55,0.6480,-0.3506,-5.9077,6.5558,33.0713,-176.2560,6368.9165,6368.9165
1185,0.56,0.9669,-0.3020,-5.9100,6.8769,21.6037,-175.1514,6312.2090,6312.2090
1186,0.53,0.9315,-0.0510,-5.8826,6.8140,66.9491,-176.7097,6429.2100,6429.2100
1187,0.52,0.9627,-0.0001,-5.9007,6.8634,82.8428,-176.0076,6357.3223,6357.3223
1188,0.52,3.4110,-1.0275,-5.9050,9.3160,2509.9419,-174.8672,6395.8213,6395.8213
1189,0.53,6.0666,+6.8189,-5.9142,11.9809,8105.1504,-174.5661,6526.7930,6526.7930
1190,0.55,0.2239,+0.2860,-5.8996,6.1235,35.3831,-175.9182,6329.8120,6329.8120
1191,0.54,1.1711,+0.3601,-5.8980,7.0691,99.0837,-175.1038,6318.8359,6318.8359
1192,0.54,1.2223,-0.3379,-5.8940,7.1163,37.4810,-173.4868,6203.1035,6203.1035
1193,0.52,9.5754,-4.6698,-5.8964,15.4718,20618.6562,-176.3391,6914.4951,6914.4951
1194,0.53,0.8657,-0.1879,-5.9085,6.7742,42.4205,-175.0436,6279.9883,6279.9883
1195,0.54,1.1258,-0.3644,-5.9328,7.0586,62.6741,-174.9438,6286.3564,6286.3564
1196,0.51,1.0072,+0.8730,-5.9238,6.9310,122.2292,-174.8182,6288.7666,6288.7666
1197,0.53,1.5835,-1.4270,-5.9380,7.5215,384.5688,-175.3003,6355.4521,6355.4521
1198,0.54,-0.3200,+0.0060,-5.9664,5.6464,70.4132,-173.7657,6152.4346,6152.4346
1199,0.53,0.6338,+0.1190,-5.9477,6.5815,58.7515,-174.9763,6269.7656,6269.7656
1200,0.55,-1.9876,+2.5486,-5.9683,3.9807,1194.1217,-173.7237,6059.1738,6059.1738
1201,0.52,0.5688,-0.0640,-5.9643,6.5331,50.7661,-173.7006,6174.7114,6174.7114
1202,0.55,2.5831,-1.0524,-5.9699,8.5530,1489.9689,-172.8454,6218.2485,6218.2485
1203,0.55,1.6019,-0.0828,-5.9631,7.5650,278.6747,-171.8116,6126.4277,6126.4277
1204,0.54,0.7518,+0.2035,-5.9521,6.7039,44.9361,-170.3090,5952.7119,5952.7119
1205,0.55,2.7313,+1.5122,-5.9328,8.6641,1447.7390,-173.5310,6236.9028,6236.9028
1206,0.54,0.9284,+0.2722,-5.9183,6.8467,43.0662,-172.0344,6091.9668,6091.9668
1207,0.53,0.5817,+0.1697,-5.9352,6.5169,35.7805,-173.8032,6199.1035,6199.1035
1208,0.55,0.5706,-0.1292,-5.9094,6.4800,35.9299,-172.6469,6078.8643,6078.8643
1209,0.54,0.7904,+0.1847,-5.9336,6.7241,52.6453,-173.6287,6184.5742,6184.5742
1210,0.53,0.6301,+0.0009,-5.9327,6.5629,41.1588,-171.9655,6051.4697,6051.4697
1211,0.53,0.8977,+0.0687,-5.9413,6.8390,35.2081,-171.0453,6002.9653,6002.9653
1212,0.52,0.6636,+0.2750,-5.9442,6.6078,34.9791,-170.9930,5993.8799,5993.8799
1213,0.56,0.6650,+0.4030,-5.9505,6.6155,37.2404,-172.9484,6152.1450,6152.1450
1214,0.54,1.0631,+0.3909,-5.9461,7.0092,152.4346,-171.8655,6102.9937,6102.9937
1215,0.54,0.8331,+0.3589,-5.8952,6.7284,54.7019,-172.5849,6113.1602,6113.1602
1216,0.53,0.3850,-1.4973,-5.9099,6.2949,95.3276,-172.5534,6076.5093,6076.5093
1217,0.55,0.9058,+0.3153,-5.9053,6.8111,48.3529,-173.2796,6159.6143,6159.6143
1218,0.55,1.0053,+0.1841,-5.9138,6.9191,40.4224,-169.1362,5855.3091,5855.3091
1219,0.55,0.9881,+0.0928,-5.8935,6.8816,48.2066,-169.1437,5833.3613,5833.3613
1220,0.56,0.5629,+0.3620,-5.9091,6.4720,42.2430,-173.1428,6098.4609,6098.4609
1221,0.55,0.8214,+0.1204,-5.9240,6.7453,18.9758,-171.6685,6037.5225,6037.5225
1222,0.55,0.9214,-0.0524,-5.9218,6.8432,38.3951,-176.4891,6374.2705,6374.2705
1223,0.56,0.8692,+0.2309,-5.9110,6.7802,42.3218,-172.1549,6054.2651,6054.2651
1224,0.54,0.7591,+0.1622,-5.9011,6.6602,29.1681,-171.4315,5981.4570,5981.4570
1225,0.55,0.9898,-1.1030,-5.8914,6.8812,50.4981,-170.7964,5962.4409,5962.4409
1226,0.56,0.4277,-0.2652,-5.9019,6.3296,47.9919,-171.6861,6020.0615,6020.0615
1227,0.54,1.3647,+0.0825,-5.8869,7.2516,242.8438,-170.8043,5965.2676,5965.2676
1228,0.54,0.8923,+0.3546,-5.9340,6.8263,126.7684,-173.1099,6135.3999,6135.3999
1229,0.54,0.5001,+0.6441,-5.9466,6.4467,29.9748,-171.6839,6022.9761,6022.9761
1230,0.54,0.8091,-0.2560,-5.9579,6.7670,38.3544,-170.3419,5930.9614,5930.9614
1231,0.56,1.3812,-0.5414,-5.9348,7.3160,451.8441,-173.0733,6127.7607,6127.7607
1232,0.55,-0.6366,-0.5516,-5.9553,5.3187,160.7912,-173.8212,6094.3711,6094.3711
1233,0.55,0.6170,-0.1861,-5.9423,6.5592,27.9252,-174.7325,6224.2080,6224.2080
1234,0.53,0.8290,-0.0689,-5.9306,6.7595,80.7104,-175.7760,6315.3267,6315.3267
1235,0.56,0.4677,-0.1860,-5.9282,6.3959,8.6545,-175.7630,6290.7100,6290.7100
1236,0.53,0.8676,-0.2955,-5.9559,6.8235,132.7472,-173.8098,6196.6831,6196.6831
1237,0.55,0.6621,+0.1881,-5.9449,6.6070,35.1309,-172.6149,6100.0361,6100.0361
1238,0.56,0.4877,-0.0129,-5.9241,6.4118,41.6174,-172.5839,6108.9912,6108.9912
