step,pmove,energy,energy_imag,potential,kinetic,variance,Lz,Lz_square,L_square
37694,0.51,-6.5999,-0.0207,-9.8608,3.2610,0.5381,+3.9518,67.7858,174.3082
37695,0.52,-6.6370,+0.0564,-9.8619,3.2250,0.5386,+4.1821,69.4593,165.6773
37696,0.52,-6.6812,+0.0655,-9.8637,3.1825,1.0752,+6.0089,88.9453,165.6432
37697,0.51,-6.5899,+0.0225,-9.8695,3.2797,1.1969,+5.7788,107.4586,182.5381
37698,0.52,-6.5933,+0.0153,-9.8697,3.2764,0.2698,+7.3751,112.7923,183.1873
37699,0.52,-6.6446,-0.0565,-9.8708,3.2262,0.7712,+5.7157,98.2306,180.8095
37700,0.52,-6.6354,+0.0136,-9.8648,3.2294,0.3022,+6.4079,99.5346,179.8623
37701,0.52,-6.6468,-0.0089,-9.8698,3.2230,0.2895,+5.9992,96.0758,182.1664
37702,0.52,-6.6890,+0.0008,-9.8716,3.1826,0.6815,+6.0443,98.2989,179.9757
37703,0.53,-6.6185,-0.0327,-9.8728,3.2543,0.3272,+6.0027,84.8267,185.0895
37704,0.52,-6.5728,+0.0340,-9.8739,3.3011,0.2484,+6.2183,90.2579,188.3286
37705,0.52,-6.5812,-0.0301,-9.8688,3.2876,0.3454,+4.8607,88.2366,187.2880
37706,0.53,-6.6641,+0.0052,-9.8713,3.2072,0.5356,+5.6218,93.8638,177.6827
37707,0.52,-6.6503,+0.0158,-9.8708,3.2205,0.4058,+7.1085,102.2955,181.7911
37708,0.52,-6.6274,+0.0118,-9.8745,3.2471,0.3694,+7.6729,117.4818,189.0051
37709,0.51,-6.6632,-0.0336,-9.8683,3.2051,0.6942,+5.7059,86.4415,178.0945
37710,0.52,-6.6504,-0.0308,-9.8738,3.2234,1.0224,+6.6593,107.1851,184.0030
37711,0.52,-6.6285,-0.0056,-9.8718,3.2432,0.5106,+4.7060,78.0260,177.5295
37712,0.51,-6.6245,+0.0519,-9.8764,3.2519,0.6106,+4.9810,75.8988,173.4826
37713,0.51,-6.5553,+0.0435,-9.8733,3.3179,0.5616,+4.6028,89.8880,185.1979
37714,0.53,-6.6427,+0.0184,-9.8612,3.2186,0.4885,+4.5643,91.0858,175.3520
37715,0.52,-6.6255,-0.0355,-9.8660,3.2405,0.3708,+5.6556,97.8476,179.6180
37716,0.51,-6.5895,+0.0025,-9.8667,3.2773,0.2561,+5.5774,87.2149,180.1053
37717,0.51,-6.6262,+0.0310,-9.8696,3.2435,0.5765,+6.2514,108.9181,181.3132
37718,0.52,-6.6232,-0.0372,-9.8693,3.2461,0.4149,+5.1221,96.9961,182.8154
37719,0.53,-6.6147,-0.0005,-9.8669,3.2522,0.3474,+5.7382,101.6072,186.0722
37720,0.51,-6.6215,+0.0324,-9.8730,3.2515,0.4193,+5.5641,97.3261,178.5056
37721,0.53,-6.6324,+0.0319,-9.8687,3.2363,0.3962,+6.4255,110.8523,181.5266
37722,0.52,-6.6045,-0.0072,-9.8666,3.2621,0.4272,+5.3911,99.9007,182.5269
37723,0.51,-6.6393,+0.0129,-9.8624,3.2231,0.6586,+5.4543,100.4939,178.2964
37724,0.51,-6.6159,-0.0750,-9.8686,3.2528,1.0783,+6.6893,132.1319,186.1711
37725,0.52,-6.5963,+0.0317,-9.8679,3.2716,0.4974,+3.0285,70.7187,176.5789
37726,0.52,-6.6435,-0.0235,-9.8610,3.2175,0.6290,+5.3361,86.8930,177.5125
37727,0.53,-6.6429,-0.0115,-9.8642,3.2213,0.5621,+4.8931,81.9515,170.5843
37728,0.51,-6.6158,-0.0037,-9.8573,3.2415,0.4242,+6.6803,107.1630,179.6112
37729,0.51,-6.5906,-0.0457,-9.8653,3.2747,0.6198,+5.3130,85.6113,183.6231
37730,0.51,-6.6774,+0.0202,-9.8629,3.1855,0.4145,+6.5515,101.3133,173.5207
37731,0.52,-6.6867,+0.0372,-9.8674,3.1807,0.8612,+6.1555,90.7794,169.6517
37732,0.51,-6.6189,+0.0154,-9.8584,3.2395,0.3870,+7.6086,119.2193,177.0953
37733,0.52,-6.6420,+0.0249,-9.8661,3.2242,0.3492,+5.6070,82.5865,169.4699
37734,0.53,-6.6605,-0.0256,-9.8726,3.2121,0.4905,+5.7457,93.4425,173.8207
37735,0.51,-6.7056,-0.0009,-9.8693,3.1638,0.3463,+5.2112,79.4610,171.5974
37736,0.53,-6.6210,+0.0319,-9.8664,3.2453,0.2718,+4.2743,77.4201,173.3678
37737,0.51,-6.6322,-0.0203,-9.8559,3.2237,0.3276,+4.5065,72.4260,173.8025
37738,0.52,-6.6418,-0.0000,-9.8645,3.2227,0.5864,+5.6474,89.6240,175.7007
37739,0.50,-6.6611,-0.0300,-9.8552,3.1942,0.5987,+6.2132,104.6563,175.5383
37740,0.51,-6.6826,+0.0415,-9.8637,3.1811,0.7562,+3.6521,73.5153,172.9187
37741,0.51,-6.5998,+0.0096,-9.8610,3.2612,0.3992,+5.1343,85.9176,176.8922
37742,0.52,-6.5742,+0.0121,-9.8645,3.2903,0.9571,+7.3772,108.3008,185.1628
37743,0.52,-6.5979,+0.0148,-9.8694,3.2714,0.4584,+7.0969,119.7931,180.7178
37744,0.50,-6.5752,+0.0111,-9.8682,3.2930,0.2906,+2.4102,67.6530,177.3699
37745,0.51,-6.6238,+0.0213,-9.8670,3.2432,0.2596,+5.5176,84.3207,178.2051
37746,0.52,-6.6402,+0.0119,-9.8651,3.2249,0.2644,+5.4758,90.5895,180.8833
37747,0.53,-6.6672,+0.0046,-9.8655,3.1983,0.3581,+5.3122,86.1167,180.6198
37748,0.52,-6.6392,-0.0465,-9.8655,3.2262,1.1384,+5.2342,90.7231,175.3168
37749,0.52,-6.6487,-0.0153,-9.8744,3.2257,0.3255,+6.1670,96.7586,181.9102
37750,0.51,-6.6664,+0.0554,-9.8737,3.2072,0.8150,+4.8489,80.7494,178.3467
37751,0.52,-6.6594,-0.0021,-9.8713,3.2119,0.3931,+5.1237,88.4946,177.1747
37752,0.51,-6.6167,+0.0076,-9.8671,3.2504,0.2520,+6.2102,92.9595,180.8888
37753,0.52,-6.6407,+0.0114,-9.8666,3.2259,0.3583,+5.8386,92.2931,182.7467
37754,0.53,-6.6224,-0.0021,-9.8715,3.2491,0.2340,+5.7786,94.3552,180.2670
37755,0.52,-6.6690,-0.0454,-9.8677,3.1987,0.6395,+4.6212,75.0841,173.8665
37756,0.52,-6.6914,-0.0013,-9.8692,3.1778,0.9525,+5.2404,84.2813,169.8104
37757,0.53,-6.6389,+0.0042,-9.8656,3.2268,0.4530,+5.6079,91.6209,179.4314
37758,0.52,-6.6185,-0.0569,-9.8658,3.2473,0.4555,+6.0910,98.7951,184.3477
37759,0.51,-6.6046,+0.0785,-9.8679,3.2633,0.5184,+4.2375,90.0153,178.4083
37760,0.52,-6.6404,-0.0193,-9.8667,3.2264,0.4640,+3.1601,62.1925,177.7563
37761,0.52,-6.5646,+0.0132,-9.8699,3.3053,0.3807,+4.5871,70.2207,183.2938
37762,0.51,-6.6459,+0.0003,-9.8742,3.2283,0.3260,+6.5888,97.9574,179.6741
37763,0.51,-6.6711,-0.0033,-9.8751,3.2040,0.3015,+6.0633,91.8504,175.2349
37764,0.52,-6.6530,+0.0350,-9.8799,3.2269,0.2692,+5.2562,81.7875,180.2780
37765,0.51,-6.6327,+0.0345,-9.8677,3.2350,0.4030,+6.3461,89.8801,177.7374
37766,0.52,-6.6451,-0.0448,-9.8689,3.2237,0.4509,+5.9718,86.5138,174.8451
37767,0.53,-6.5896,+0.0196,-9.8666,3.2770,0.2452,+7.3661,109.0058,184.1487
37768,0.52,-6.6570,-0.0105,-9.8768,3.2198,0.3877,+6.9932,104.6138,181.2410
37769,0.53,-6.6462,-0.0419,-9.8790,3.2328,0.3199,+6.4974,97.6059,183.5540
37770,0.52,-6.6980,+0.0023,-9.8764,3.1783,1.9642,+6.3120,93.7581,181.0367
37771,0.53,-6.6887,-0.0307,-9.8730,3.1843,0.5736,+6.2498,91.8134,181.8217
37772,0.52,-6.6833,-0.0573,-9.8779,3.1946,0.5603,+7.1284,115.0923,188.2914
37773,0.52,-6.6102,-0.0478,-9.8749,3.2647,0.4641,+5.5926,105.0954,185.7361
37774,0.52,-6.7118,+0.0594,-9.8774,3.1656,0.6157,+4.9051,91.7666,171.1625
37775,0.53,-6.6337,+0.0164,-9.8683,3.2346,0.3385,+5.7228,91.1075,176.2918
37776,0.52,-6.6354,+0.0542,-9.8685,3.2330,0.4148,+6.2399,108.4507,174.8858
37777,0.52,-6.6257,+0.0310,-9.8665,3.2408,1.1113,+4.9829,103.8158,180.2167
37778,0.52,-6.6039,+0.0800,-9.8710,3.2671,0.4344,+3.8520,68.7743,176.6373
37779,0.52,-6.5973,-0.0190,-9.8743,3.2770,0.7704,+1.7492,61.9741,177.6346
37780,0.51,-6.6361,-0.0112,-9.8758,3.2397,0.4869,+6.2823,96.6725,184.0629
37781,0.53,-6.5679,-0.0286,-9.8676,3.2997,0.3535,+4.6923,73.2944,182.8756
37782,0.52,-6.6520,-0.0223,-9.8639,3.2119,0.3019,+4.6958,83.2278,179.2643
37783,0.52,-6.6659,-0.0092,-9.8673,3.2014,0.5881,+4.0466,72.6297,182.6524
37784,0.52,-6.6499,-0.0283,-9.8670,3.2171,0.4157,+5.3314,88.8055,178.1458
37785,0.51,-6.6452,-0.0118,-9.8623,3.2171,0.4177,+4.8918,83.5016,181.3351
37786,0.53,-6.6561,-0.0316,-9.8717,3.2156,0.3790,+4.8804,83.1482,181.3050
37787,0.52,-6.6730,+0.0543,-9.8677,3.1946,0.4027,+6.4300,104.3322,181.8478
37788,0.51,-6.6447,+0.0209,-9.8634,3.2187,0.3574,+4.7787,85.3003,178.4381
37789,0.51,-6.6364,+0.0078,-9.8614,3.2250,0.3933,+4.0840,77.5998,178.4347
37790,0.52,-6.6038,+0.0542,-9.8681,3.2643,0.2163,+5.0318,83.3236,183.4653
37791,0.52,-6.6587,-0.0294,-9.8773,3.2186,0.4468,+4.6639,76.5305,179.8165
37792,0.53,-6.6435,+0.0192,-9.8758,3.2323,0.2921,+7.1925,105.8163,184.9839
37793,0.52,-6.6240,+0.0303,-9.8727,3.2488,0.3167,+7.4525,116.2841,181.3180
37794,0.52,-6.6567,-0.0051,-9.8676,3.2109,0.3472,+7.4400,122.4394,179.3695
37795,0.51,-6.6113,+0.0206,-9.8658,3.2545,0.3542,+6.1491,114.2345,187.2556
37796,0.52,-6.6370,-0.0255,-9.8727,3.2358,0.4825,+4.5929,83.7725,185.4416
37797,0.52,-6.6211,-0.0253,-9.8734,3.2522,0.2344,+5.4710,81.5962,181.2081
37798,0.53,-6.6430,+0.0069,-9.8689,3.2259,0.4181,+7.3840,103.1356,179.4777
37799,0.51,-6.6319,+0.0037,-9.8609,3.2291,0.4593,+6.1315,90.9437,176.6962
37800,0.53,-6.6621,+0.0234,-9.8662,3.2041,0.3900,+5.4414,92.2381,181.7234
37801,0.52,-6.6726,+0.0103,-9.8654,3.1928,0.3731,+4.4771,73.0658,169.2509
37802,0.52,-6.4830,+0.0658,-9.8557,3.3727,6.0806,+6.8136,146.4888,190.2593
37803,0.52,-6.5407,+0.0101,-9.8621,3.3214,2.7686,+6.0718,119.7064,189.7805
37804,0.52,-6.4932,-0.0235,-9.8685,3.3753,12.0677,+6.5383,174.2096,198.3705
37805,0.52,-6.5721,+0.0542,-9.8647,3.2926,0.7547,+5.9518,152.6013,188.1320
37806,0.50,-6.5981,-0.0069,-9.8623,3.2641,0.9228,+1.4181,62.8090,175.1475
37807,0.52,-6.6490,-0.0601,-9.8626,3.2136,0.3539,+4.9135,74.3792,175.2702
37808,0.52,-6.6541,-0.0469,-9.8619,3.2078,0.3974,+4.7037,76.6434,179.6787
37809,0.51,-6.6006,+0.0112,-9.8651,3.2645,0.3190,+3.4118,60.9069,179.3601
37810,0.50,-6.5921,+0.0138,-9.8706,3.2784,0.7337,+3.5643,65.4082,181.6403
37811,0.52,-6.5893,+0.0149,-9.8728,3.2836,0.3756,+2.7907,56.0808,180.3446
37812,0.53,-6.5718,+0.0354,-9.8763,3.3046,0.3991,+5.1153,78.5380,187.8152
37813,0.50,-6.7327,-0.0357,-9.8728,3.1400,1.3832,+5.7358,86.8788,178.8967
37814,0.52,-6.6274,-0.0003,-9.8750,3.2476,0.4031,+6.5073,98.2402,187.9265
37815,0.52,-6.6510,+0.0477,-9.8668,3.2158,0.5030,+6.4529,100.3591,183.6974
37816,0.51,-6.6334,+0.0194,-9.8647,3.2313,0.3752,+5.9374,85.7222,187.3881
37817,0.52,-6.6515,+0.0024,-9.8661,3.2146,0.4584,+5.7004,94.8434,179.0114
37818,0.51,-6.5267,-0.0429,-9.8779,3.3513,0.5426,+6.1057,87.5172,192.2597
37819,0.52,-6.6901,-0.0337,-9.8732,3.1831,0.5274,+7.0405,105.0779,183.9358
37820,0.51,-6.6457,-0.0161,-9.8643,3.2185,0.7452,+5.4595,94.6046,185.6061
37821,0.52,-6.6588,-0.0506,-9.8667,3.2078,0.3965,+4.7414,73.7428,177.8343
37822,0.51,-6.6451,+0.0211,-9.8590,3.2139,0.4959,+7.6035,111.0948,179.3093
37823,0.53,-6.6126,+0.0489,-9.8676,3.2550,0.3343,+6.6740,95.4201,183.7315
37824,0.51,-6.6255,-0.0664,-9.8762,3.2507,0.5859,+5.7721,90.3850,188.6541
37825,0.52,-6.5800,-0.0648,-9.8700,3.2901,0.3314,+7.7073,108.5805,182.5077
37826,0.51,-6.6181,-0.0333,-9.8710,3.2529,0.4708,+7.1317,94.3720,183.8854
37827,0.52,-6.6456,+0.0164,-9.8737,3.2281,0.5294,+7.4642,112.4695,186.5110
37828,0.52,-6.6306,+0.0248,-9.8684,3.2378,0.2335,+4.7882,65.0373,179.8721
37829,0.51,-6.7150,-0.0202,-9.8641,3.1491,2.3490,+6.1257,84.6188,180.1964
37830,0.53,-6.6350,-0.0169,-9.8667,3.2317,0.6867,+7.2201,111.6719,178.6750
37831,0.53,-6.5710,-0.0151,-9.8687,3.2977,0.3460,+6.3039,85.5312,185.4138
37832,0.52,-6.6467,-0.0294,-9.8641,3.2174,0.3518,+6.3603,86.9155,174.7306
37833,0.52,-6.6089,+0.0020,-9.8568,3.2478,0.4185,+6.4789,102.3738,180.4741
37834,0.51,-6.6691,+0.0250,-9.8630,3.1940,0.4366,+5.1735,77.1278,172.8288
37835,0.52,-6.6416,-0.0136,-9.8687,3.2271,0.4437,+4.4652,64.7828,173.4747
37836,0.52,-6.6791,+0.0118,-9.8633,3.1842,0.5175,+6.4096,96.6172,176.7871
37837,0.53,-6.5992,-0.0088,-9.8641,3.2649,0.3344,+4.0990,68.7951,174.6531
37838,0.52,-6.6434,-0.0011,-9.8680,3.2246,0.6264,+5.2490,82.3567,174.9212
37839,0.53,-6.5892,+0.0209,-9.8710,3.2818,0.3444,+5.8549,94.6087,182.8844
37840,0.53,-6.7096,+0.0335,-9.8682,3.1586,0.3568,+4.6441,73.7949,173.0474
37841,0.53,-6.6660,-0.0203,-9.8652,3.1991,0.3487,+5.0759,82.7938,173.3756
37842,0.52,-6.6200,-0.0335,-9.8628,3.2428,0.8406,+5.0470,86.9722,173.7957
37843,0.52,-6.7148,-0.0218,-9.8648,3.1499,0.7526,+4.0182,74.8905,160.4996
37844,0.51,-6.6921,-0.0578,-9.8679,3.1758,0.6592,+5.6129,99.0945,170.7725
37845,0.51,-6.6799,-0.0090,-9.8698,3.1899,1.3919,+5.7642,87.9629,179.0956
37846,0.53,-6.5863,-0.0165,-9.8642,3.2778,0.2832,+6.6491,93.4228,183.2785
37847,0.53,-6.6707,+0.0077,-9.8691,3.1984,0.3326,+5.5754,77.1882,177.6348
37848,0.51,-6.6485,+0.0102,-9.8720,3.2235,0.3480,+5.1227,75.6318,177.8661
37849,0.52,-6.6224,+0.0821,-9.8622,3.2398,1.5711,+6.5044,101.4088,180.8984
37850,0.53,-6.5931,-0.0549,-9.8580,3.2649,0.3620,+6.8628,105.7340,183.0159
37851,0.53,-6.6177,-0.0054,-9.8545,3.2368,0.7791,+4.9814,85.8142,179.3542
37852,0.52,-6.6223,-0.0162,-9.8617,3.2394,0.3704,+5.7436,83.5089,181.7816
37853,0.53,-6.6203,-0.0280,-9.8637,3.2434,0.3182,+5.9408,84.3318,180.7639
37854,0.51,-6.6164,+0.0244,-9.8578,3.2414,0.3311,+4.9156,75.6704,178.4093
37855,0.52,-6.6185,+0.0016,-9.8539,3.2354,0.5682,+5.2706,87.9910,176.3114
37856,0.52,-6.6497,+0.0375,-9.8688,3.2191,0.4170,+7.4008,110.4498,175.7701
37857,0.52,-6.6854,-0.0188,-9.8711,3.1857,0.5477,+6.8824,103.3395,174.5459
37858,0.53,-6.6647,-0.0235,-9.8742,3.2096,0.4874,+6.9774,110.5547,186.2756
37859,0.53,-6.6104,+0.0109,-9.8704,3.2600,0.4787,+6.0339,101.9188,183.3489
37860,0.53,-6.6197,-0.0747,-9.8749,3.2552,0.6579,+6.0078,104.1226,183.7855
37861,0.52,-6.6482,+0.0103,-9.8781,3.2298,0.4984,+7.4376,131.7707,187.7138
37862,0.52,-6.6716,-0.0258,-9.8759,3.2043,1.2882,+7.1818,116.4567,185.1294
37863,0.51,-6.6728,-0.0092,-9.8696,3.1968,0.5784,+5.4567,97.4875,180.1471
37864,0.52,-6.6419,-0.0238,-9.8669,3.2250,0.4190,+5.4385,87.3524,185.5836
37865,0.52,-6.5991,+0.0388,-9.8699,3.2708,0.4501,+6.2882,101.4769,189.7871
37866,0.51,-6.6409,-0.0063,-9.8716,3.2307,0.2792,+6.9171,112.3326,189.0137
37867,0.50,-6.6934,-0.0049,-9.8689,3.1755,0.4895,+5.1652,87.0371,182.1890
37868,0.52,-6.6221,+0.0245,-9.8681,3.2460,0.3807,+7.3549,115.9557,188.1601
37869,0.51,-6.6391,-0.0149,-9.8713,3.2322,0.2643,+6.0102,86.1473,184.3930
37870,0.53,-6.6290,-0.0240,-9.8698,3.2408,0.2634,+6.1535,90.1245,180.7385
37871,0.52,-6.6620,-0.0434,-9.8691,3.2071,0.4268,+6.0610,97.9030,176.6007
37872,0.53,-6.6246,+0.0336,-9.8633,3.2386,0.4956,+3.8189,72.3135,173.8197
37873,0.51,-6.6392,+0.0406,-9.8680,3.2288,0.4837,+5.4133,91.9665,181.2462
37874,0.51,-6.5915,+0.0045,-9.8746,3.2830,0.5699,+5.6372,98.5556,182.6151
37875,0.52,-6.6095,+0.0550,-9.8736,3.2641,0.6776,+7.3656,114.0746,187.5845
37876,0.52,-6.7207,-0.0096,-9.8666,3.1459,1.0815,+6.4811,109.9910,176.3689
37877,0.53,-6.6437,+0.0252,-9.8657,3.2220,0.3561,+6.5844,102.4397,185.7926
37878,0.52,-6.6929,-0.0232,-9.8659,3.1730,0.4485,+7.0826,112.7588,179.1526
37879,0.52,-6.6790,+0.0417,-9.8710,3.1920,1.1565,+6.0797,102.0466,183.8845
37880,0.51,-6.6692,-0.0242,-9.8751,3.2058,0.5195,+5.9628,100.5640,184.0152
37881,0.50,-6.6558,-0.0376,-9.8740,3.2182,0.3719,+6.5033,101.7904,184.2039
37882,0.52,-6.6725,-0.0384,-9.8607,3.1882,0.6499,+5.6381,98.4224,177.3033
37883,0.53,-6.6257,+0.0131,-9.8644,3.2388,0.3434,+5.1847,83.2910,176.5779
37884,0.51,-6.6192,+0.0095,-9.8687,3.2495,0.5601,+6.1782,113.0384,183.2021
37885,0.52,-6.6447,+0.0287,-9.8689,3.2242,0.3566,+4.6562,78.3634,173.8594
37886,0.51,-6.6987,+0.0049,-9.8660,3.1674,0.3962,+5.5371,82.3342,167.6603
37887,0.53,-6.6579,-0.0097,-9.8632,3.2053,0.4156,+5.3285,91.4045,172.7458
37888,0.51,-6.6639,+0.0129,-9.8668,3.2029,0.3931,+6.1276,99.2947,183.7152
37889,0.51,-6.6197,-0.0317,-9.8697,3.2500,0.5749,+7.4479,114.7613,188.5335
37890,0.52,-6.6465,+0.0285,-9.8677,3.2212,0.2357,+5.0845,77.9766,182.2710
37891,0.52,-6.6203,-0.0602,-9.8653,3.2450,0.4284,+5.9477,97.4901,181.5542
37892,0.52,-6.6448,+0.0252,-9.8694,3.2246,0.3020,+4.9491,80.2856,178.1779
37893,0.51,-6.6441,+0.0249,-9.8703,3.2263,0.7126,+5.6039,90.4315,180.7719
37894,0.53,-6.6630,-0.0088,-9.8699,3.2069,0.3680,+5.7057,89.2173,174.3845
37895,0.50,-6.6805,-0.0192,-9.8697,3.1892,0.4783,+5.1514,86.8668,172.9910
37896,0.53,-6.6769,+0.0050,-9.8728,3.1959,0.5279,+6.6925,96.2683,179.1741
37897,0.52,-6.6497,-0.0104,-9.8779,3.2282,0.6115,+6.1996,99.7993,179.7219
37898,0.51,-6.5964,+0.0011,-9.8723,3.2759,0.2857,+6.4736,89.7091,175.9745
37899,0.52,-6.6599,-0.0294,-9.8699,3.2099,0.3622,+6.4971,95.4346,177.5819
37900,0.52,-6.5650,-0.0165,-9.8700,3.3050,1.9996,+6.2448,122.9237,188.5387
37901,0.51,-6.6690,-0.0272,-9.8625,3.1935,0.4536,+5.3643,90.2728,169.3795
37902,0.53,-6.6423,-0.0147,-9.8645,3.2222,0.3883,+4.6131,102.3048,185.0417
37903,0.52,-6.6062,-0.0192,-9.8631,3.2569,0.3423,+5.0901,87.5748,185.5198
37904,0.52,-6.6666,+0.0067,-9.8652,3.1986,0.3995,+6.7466,100.8677,184.5954
37905,0.52,-6.6712,-0.0609,-9.8619,3.1908,0.7110,+7.5970,115.3230,182.9456
37906,0.53,-6.6241,-0.0799,-9.8580,3.2338,0.4887,+6.5229,102.8271,180.1140
37907,0.52,-6.6362,+0.0006,-9.8717,3.2355,0.2952,+7.2634,107.9471,184.6486
37908,0.52,-6.6377,-0.0118,-9.8722,3.2345,0.3516,+5.4902,92.6629,183.8978
37909,0.52,-6.6742,+0.0177,-9.8737,3.1995,0.6117,+4.5432,72.8113,176.8838
37910,0.52,-6.6305,+0.0447,-9.8702,3.2397,0.6475,+6.1545,91.8176,183.2129
37911,0.52,-6.6107,+0.0020,-9.8766,3.2659,0.3741,+6.8928,101.8553,185.6742
37912,0.52,-6.6417,+0.0030,-9.8711,3.2294,0.3199,+6.5006,101.9419,184.5146
37913,0.52,-6.6289,+0.0202,-9.8746,3.2457,0.3021,+5.6927,87.1275,178.9312
37914,0.53,-6.6423,+0.0170,-9.8694,3.2271,0.2689,+6.6284,95.0927,181.1363
37915,0.52,-6.6390,+0.0148,-9.8687,3.2297,0.3580,+6.1214,87.0911,179.7293
37916,0.53,-6.6621,+0.0846,-9.8661,3.2040,0.3548,+7.0266,102.5404,178.6417
37917,0.52,-6.6149,+0.0438,-9.8683,3.2534,0.3217,+5.4261,84.1464,181.5869
37918,0.51,-6.6721,-0.0269,-9.8685,3.1964,0.6516,+5.2698,75.3816,174.9368
37919,0.53,-6.7116,+0.0294,-9.8657,3.1542,0.6158,+5.4112,81.0677,169.5729
37920,0.52,-6.7043,+0.0303,-9.8618,3.1575,0.9228,+6.0806,103.0159,181.4263
37921,0.52,-6.6351,+0.0420,-9.8636,3.2285,0.3460,+5.4835,95.1152,179.7090
37922,0.51,-6.6483,+0.0338,-9.8653,3.2170,0.3793,+5.1965,86.8937,179.0727
37923,0.53,-6.6359,+0.0435,-9.8673,3.2313,0.2623,+4.5655,71.3913,177.3238
37924,0.52,-6.6389,-0.0248,-9.8689,3.2300,0.2278,+6.7018,94.6094,183.9712
37925,0.50,-6.6299,+0.0119,-9.8748,3.2450,0.2845,+4.9851,78.5494,183.5099
37926,0.51,-6.6373,+0.0037,-9.8687,3.2315,0.5606,+5.2872,77.5378,175.6609
37927,0.51,-6.6985,-0.0423,-9.8712,3.1727,0.9800,+5.0572,82.8288,176.3483
37928,0.52,-6.6238,-0.0140,-9.8622,3.2384,0.3161,+6.8592,110.6244,181.5238
37929,0.52,-6.5734,-0.0303,-9.8623,3.2889,3.8541,+6.9376,159.7844,191.3135
37930,0.53,-6.6752,-0.0358,-9.8614,3.1862,0.4037,+6.0136,93.4944,178.5066
37931,0.52,-6.6301,+0.0210,-9.8641,3.2341,0.3318,+5.6722,90.1015,184.1389
37932,0.53,-6.6491,-0.0288,-9.8669,3.2179,0.2955,+5.9434,91.1783,178.8495
37933,0.51,-6.7107,+0.0418,-9.8688,3.1581,0.3225,+5.8459,92.9322,172.3476
37934,0.51,-6.6777,+0.0343,-9.8651,3.1874,0.3162,+5.5419,85.7192,172.6928
37935,0.51,-6.6447,-0.0242,-9.8668,3.2221,0.2855,+6.8238,94.2547,182.6260
37936,0.51,-6.6022,-0.0121,-9.8736,3.2714,0.2479,+6.5427,95.3629,184.2595
37937,0.51,-6.6799,-0.0470,-9.8771,3.1973,0.2571,+6.1393,85.4044,178.2312
37938,0.53,-6.6005,-0.0048,-9.8761,3.2756,0.3340,+5.2168,89.0988,175.4841
37939,0.52,-6.6659,+0.0358,-9.8774,3.2115,0.9951,+6.5137,102.3333,178.2166
37940,0.51,-6.6978,-0.0273,-9.8753,3.1776,0.2822,+5.1928,85.7616,169.7097
37941,0.52,-6.6845,+0.0126,-9.8773,3.1927,0.4120,+6.8003,104.7113,179.9223
37942,0.51,-6.6837,-0.0080,-9.8767,3.1930,0.3349,+5.8641,89.2724,178.3838
37943,0.52,-6.6633,+0.0711,-9.8753,3.2119,0.2965,+7.3133,114.6181,179.6979
37944,0.52,-6.6099,-0.0058,-9.8714,3.2615,0.3948,+4.8758,82.7605,177.3238
37945,0.53,-6.6618,+0.0210,-9.8821,3.2203,0.2560,+6.2251,101.5439,183.5275
37946,0.52,-6.7053,-0.0365,-9.8758,3.1705,0.6279,+5.7397,95.6367,176.1046
37947,0.52,-6.6314,+0.0159,-9.8700,3.2386,0.2983,+5.8035,91.3395,177.8910
37948,0.53,-6.6473,-0.0029,-9.8652,3.2179,0.2961,+5.7753,101.8462,179.9794
37949,0.52,-6.6564,-0.0691,-9.8631,3.2067,0.3527,+5.7355,93.2742,173.8035
37950,0.52,-6.6649,+0.0442,-9.8595,3.1946,0.6045,+4.1319,72.9774,171.2151
37951,0.52,-6.6572,+0.0067,-9.8632,3.2060,0.2489,+6.4933,96.3182,176.4778
37952,0.52,-6.6350,-0.0055,-9.8713,3.2363,0.2772,+5.9542,96.1245,183.2967
37953,0.51,-6.7062,+0.0375,-9.8743,3.1680,0.3910,+5.2915,96.4191,178.3257
37954,0.52,-6.5917,+0.0609,-9.8755,3.2838,2.4492,+4.7247,119.1204,186.3473
37955,0.52,-6.6225,-0.0255,-9.8736,3.2511,0.4729,+3.1550,72.1690,179.4454
37956,0.52,-6.6633,-0.0247,-9.8734,3.2101,0.6149,+7.4749,119.1868,186.0534
37957,0.53,-6.6468,-0.0563,-9.8674,3.2207,0.3269,+4.6083,72.4531,175.9495
37958,0.51,-6.6105,-0.0082,-9.8714,3.2609,0.3318,+4.9700,81.9165,181.6939
37959,0.51,-6.6473,-0.0124,-9.8692,3.2219,0.5736,+5.3380,87.8520,180.0594
37960,0.52,-6.6192,+0.0009,-9.8628,3.2436,0.2836,+4.2836,76.9877,180.0931
37961,0.51,-6.6143,-0.0334,-9.8643,3.2499,0.3658,+3.6348,76.1503,175.4949
37962,0.52,-6.6371,-0.0280,-9.8621,3.2250,0.2181,+5.2401,84.8626,180.4567
37963,0.52,-6.6362,-0.0423,-9.8678,3.2315,0.3566,+5.4324,93.4005,177.5329
37964,0.52,-6.6450,-0.0063,-9.8687,3.2237,0.2540,+5.2568,94.4829,176.4487
37965,0.52,-6.7151,+0.0100,-9.8740,3.1589,1.7679,+4.9059,88.0054,177.1704
37966,0.51,-6.6775,+0.0020,-9.8690,3.1915,0.5977,+5.3789,99.0690,178.6177
