step,pmove,energy,energy_imag,potential,kinetic,variance,Lz,Lz_square,L_square
5461,0.53,-5.0043,+0.0239,-9.2177,4.2134,24.8775,+6.4243,184.3346,191.7901
5462,0.54,-4.9077,-0.0755,-9.2192,4.3116,50.1246,+5.8668,191.6318,189.7978
5463,0.53,-5.1174,+0.1643,-9.2401,4.1227,36.4205,+6.4348,197.2164,188.4703
5464,0.52,-5.0042,+0.1611,-9.2290,4.2249,39.1083,+6.6115,208.9516,193.7805
5465,0.53,-5.1335,+0.1508,-9.2261,4.0926,1.9773,+5.3357,135.2021,188.3169
5466,0.54,-4.9022,-0.1568,-9.2241,4.3219,39.8014,+4.7036,209.7258,191.5388
5467,0.52,-4.8288,-0.1036,-9.2320,4.4031,33.6321,+6.1793,200.9770,199.5171
5468,0.53,-4.9519,+0.0558,-9.2441,4.2922,40.7215,+6.2962,241.0202,201.3186
5469,0.53,-5.0639,-0.0404,-9.2375,4.1736,31.9264,+5.2802,212.5179,182.9078
5470,0.53,-4.8784,-0.0149,-9.2392,4.3609,30.1778,+6.1017,207.9265,196.8971
5471,0.52,-4.6463,+0.1116,-9.2409,4.5947,49.0320,+7.4194,278.0264,221.0548
5472,0.54,-4.8053,-0.1213,-9.2442,4.4389,39.3637,+5.5451,237.6070,208.6677
5473,0.54,-5.0769,-0.0496,-9.2473,4.1705,19.9220,+4.6584,172.5761,189.7901
5474,0.54,-5.1244,+0.0808,-9.2348,4.1104,2.5750,+5.6344,86.0866,178.4862
5475,0.52,-5.1141,+0.1256,-9.2321,4.1181,2.6077,+4.5328,65.8656,176.0352
5476,0.53,-5.1901,-0.0169,-9.2453,4.0552,1.3364,+3.7463,60.3702,176.2738
5477,0.53,-5.2819,+0.0782,-9.2368,3.9549,1.5859,+9.5410,149.3215,176.6418
5478,0.54,-4.7877,+0.0389,-9.2379,4.4502,1.6750,-2.2554,114.7771,206.4467
5479,0.52,-4.9172,+0.0538,-9.2429,4.3257,3.5341,+12.1006,214.6799,207.2090
5480,0.53,-5.0646,-0.1198,-9.2582,4.1936,1.6649,+1.7365,78.0125,181.8542
5481,0.53,-5.3622,+0.0152,-9.2724,3.9102,1.8332,+9.3537,135.4500,169.0770
5482,0.52,-5.1311,+0.1860,-9.2622,4.1311,6.2149,-3.6293,79.9561,156.9123
5483,0.53,-5.2260,+0.0348,-9.2582,4.0322,1.3615,+10.8703,167.4990,182.9008
5484,0.53,-5.2938,+0.0305,-9.2676,3.9738,2.4256,-0.4071,70.3378,164.6983
5485,0.53,-5.1357,-0.0743,-9.2587,4.1230,1.2410,+15.3569,297.8699,202.4042
5486,0.53,-5.3308,-0.0336,-9.2472,3.9163,1.7631,+0.0360,74.2152,164.3747
5487,0.54,-5.2066,+0.2493,-9.2533,4.0468,1.3665,+14.7690,272.1660,198.9237
5488,0.53,-5.1363,-0.1383,-9.2483,4.1120,2.2058,-1.3556,119.1911,169.2944
5489,0.53,-4.9001,-0.0529,-9.2460,4.3459,6.8554,+13.0379,230.8878,207.4915
5490,0.53,-5.2516,-0.0533,-9.2516,4.0000,1.4963,+1.6488,66.3434,167.9643
5491,0.54,-5.2433,-0.0655,-9.2560,4.0127,1.7165,+10.5279,173.4250,190.2445
5492,0.52,-5.0645,-0.7152,-9.2456,4.1810,6.1358,+1.0152,125.8471,178.2806
5493,0.54,-5.1689,-0.1721,-9.2406,4.0716,2.0802,+2.8587,70.8703,171.8038
5494,0.53,-5.0947,+0.0618,-9.2373,4.1426,2.9705,+10.0722,203.6372,189.0303
5495,0.52,-5.0612,+0.0538,-9.2324,4.1712,13.4178,-2.7466,110.7066,169.9194
5496,0.54,-5.0146,+0.0754,-9.2384,4.2238,19.8920,+4.1393,149.1669,184.4734
5497,0.53,-5.1988,-0.0297,-9.2309,4.0320,7.5056,+4.0454,133.9383,177.3438
5498,0.52,-5.1038,-0.0935,-9.2378,4.1340,2.3831,-2.2829,118.9520,176.1417
5499,0.54,-5.1352,+0.1338,-9.2328,4.0976,1.0764,+13.2366,226.5749,207.5503
5500,0.54,-4.8894,+0.0291,-9.2408,4.3514,1.1795,-2.4655,64.3900,187.4705
5501,0.54,-5.0545,-0.0869,-9.2390,4.1845,1.1303,+15.1980,274.8075,210.0914
5502,0.55,-5.1525,-0.2427,-9.2444,4.0919,1.8179,-1.4137,92.6239,172.2163
5503,0.54,-5.1068,+0.0749,-9.2393,4.1325,1.8567,+9.0287,183.9576,189.5337
5504,0.54,-5.0601,-0.1940,-9.2298,4.1697,5.4055,+0.3743,145.0512,172.5421
5505,0.51,-4.7746,-0.0902,-9.2358,4.4612,25.7235,+9.5310,283.4087,211.4758
5506,0.54,-5.1640,-0.1497,-9.2407,4.0768,1.5805,+7.1714,143.5997,182.8956
5507,0.53,-5.2210,-0.1424,-9.2188,3.9978,1.3006,+0.3301,49.0583,171.0726
5508,0.54,-5.3153,+0.1344,-9.2268,3.9115,1.2443,+8.7221,124.1684,173.2749
5509,0.53,-4.6054,-0.3605,-9.2399,4.6345,132.2868,+3.5374,143.1136,222.2419
5510,0.53,-4.9598,-0.0572,-9.2464,4.2866,1.4619,-0.9551,68.0360,187.3201
5511,0.53,-5.1919,+0.1058,-9.2510,4.0591,1.1434,+9.5739,135.9724,191.8639
5512,0.52,-5.2001,-0.1894,-9.2345,4.0344,2.3008,-1.6611,76.1622,176.1570
5513,0.53,-4.9142,-0.0857,-9.2418,4.3276,3.1326,+11.8299,219.7901,203.5619
5514,0.53,-5.2876,-0.1778,-9.2462,3.9586,1.5590,+5.7072,103.4296,181.0339
5515,0.55,-5.1621,-0.2632,-9.2322,4.0702,2.1280,+10.2736,204.4942,190.3006
5516,0.53,-5.1910,+0.3327,-9.2431,4.0522,2.1928,-0.6240,85.1771,159.5208
5517,0.56,-5.1239,-0.0692,-9.2534,4.1294,1.5157,+12.8747,216.3565,186.4911
5518,0.55,-5.2476,-0.0009,-9.2477,4.0001,1.9051,+6.3271,117.6878,170.9627
5519,0.53,-4.9592,+0.0708,-9.2597,4.3005,1.1850,+9.7031,150.6500,194.3449
5520,0.54,-5.0747,-0.0270,-9.2531,4.1784,1.3190,+2.2742,90.5151,175.8453
5521,0.56,-4.8544,+0.2664,-9.2475,4.3931,3.2657,+12.2661,246.9423,208.4719
5522,0.54,-4.9882,+0.0165,-9.2535,4.2653,4.9850,+3.2279,129.1449,188.0728
5523,0.54,-5.3193,-0.1959,-9.2529,3.9336,2.2412,+5.5829,102.7433,162.7427
5524,0.53,-5.1999,-0.0662,-9.2488,4.0489,2.4571,+9.8100,169.5357,186.8033
5525,0.53,-5.2894,+0.0095,-9.2542,3.9648,5.6262,+1.5255,56.4929,166.1727
5526,0.54,-5.0608,-0.1251,-9.2357,4.1749,3.9532,+13.1736,259.3939,195.8411
5527,0.52,-5.0879,+0.1156,-9.2195,4.1316,1.7445,-0.3440,42.3013,172.4919
5528,0.53,-5.0315,-0.0345,-9.2346,4.2032,4.2397,+12.4964,212.4172,209.6250
5529,0.52,-5.0060,+0.1949,-9.2269,4.2209,1.7922,+4.8647,102.9445,177.1739
5530,0.54,-5.3010,+0.0278,-9.2436,3.9427,1.2588,+1.6700,58.8714,159.9824
5531,0.54,-4.9611,+0.0068,-9.2411,4.2801,2.1556,+10.8330,163.8373,202.5990
5532,0.54,-5.1681,-0.0624,-9.2387,4.0706,1.7617,+3.3324,63.5568,174.3641
5533,0.53,-5.1457,+0.0009,-9.2318,4.0860,1.3128,-0.2399,43.1644,173.8913
5534,0.54,-5.2081,-0.0430,-9.2266,4.0185,2.0035,+11.5466,183.4315,175.8139
5535,0.54,-5.0110,-0.0824,-9.2384,4.2274,1.8133,-3.5425,65.8890,181.5710
5536,0.54,-5.0791,-0.0085,-9.2323,4.1532,1.5830,+12.2417,208.8755,192.5640
5537,0.54,-5.2371,-0.0272,-9.2229,3.9858,1.4772,-1.1599,67.5224,165.5617
5538,0.54,-5.1905,+0.0419,-9.2237,4.0332,1.0589,+13.1168,212.6141,194.8044
5539,0.54,-5.1372,-0.0808,-9.2226,4.0854,1.0192,-0.5493,63.7013,170.9038
5540,0.52,-5.0209,-0.1369,-9.2436,4.2228,1.1269,+13.3132,245.1464,203.5949
5541,0.53,-5.2856,+0.0120,-9.2365,3.9509,2.3137,-0.8429,70.0823,169.5693
5542,0.53,-5.2212,-0.0986,-9.2365,4.0153,0.7846,+14.0443,238.2194,195.1148
5543,0.54,-5.2131,+0.1454,-9.2431,4.0300,1.1237,+0.0554,56.8730,156.3250
5544,0.53,-5.1952,-0.0737,-9.2546,4.0594,1.8613,+7.9613,139.7332,176.7755
5545,0.51,-5.3118,+0.0468,-9.2547,3.9430,1.3908,+0.8507,69.0731,165.1987
5546,0.51,-5.1908,-0.0750,-9.2372,4.0463,1.4810,+9.1465,166.9821,186.4866
5547,0.54,-4.6159,+0.0163,-9.2413,4.6253,4.8460,-6.8070,174.6093,200.8781
5548,0.53,-5.0219,-0.1979,-9.2440,4.2222,8.3368,+10.7034,234.1603,197.9055
5549,0.55,-5.2087,-0.1756,-9.2413,4.0326,19.5118,+7.6082,249.9924,185.9010
5550,0.52,-5.1167,-0.1134,-9.2316,4.1149,23.7033,+7.3006,212.7028,185.5335
5551,0.53,-5.0044,-0.1438,-9.2325,4.2281,29.4881,+7.6818,228.0634,194.1826
5552,0.54,-5.0052,-0.1082,-9.2194,4.2142,41.8621,+7.8533,241.0390,190.5473
5553,0.53,-4.9014,-0.2081,-9.2399,4.3386,39.3396,+8.4868,236.8370,208.8544
5554,0.52,-4.8005,-0.0977,-9.2432,4.4426,38.1248,+8.2357,217.4348,205.5723
5555,0.54,-4.7178,+0.1792,-9.2276,4.5098,57.8474,+7.5786,251.1906,210.8280
5556,0.52,-4.8077,+0.2367,-9.2417,4.4340,37.9249,+8.4730,253.7534,205.9651
5557,0.53,-5.0771,-0.0434,-9.2408,4.1637,22.5283,+5.4599,195.4285,185.8271
5558,0.53,-4.9488,+0.0765,-9.2396,4.2908,36.1066,+6.8503,285.2973,200.0761
5559,0.54,-4.8858,+0.0860,-9.2418,4.3560,30.5891,+6.0160,213.8568,203.3268
5560,0.52,-4.9037,-0.0480,-9.2440,4.3404,37.5401,+5.5491,220.4736,197.8292
5561,0.53,-4.9833,-0.1395,-9.2438,4.2605,32.9001,+6.5828,234.7944,195.2674
5562,0.53,-4.8089,-0.0301,-9.2408,4.4319,47.5463,+7.2073,283.3117,214.9573
5563,0.53,-5.0731,-0.0301,-9.2389,4.1659,14.2468,+7.2400,170.7521,204.4375
5564,0.54,-4.9093,+0.0202,-9.2334,4.3241,57.6996,+7.0107,234.4176,206.3540
5565,0.53,-5.0402,+0.0855,-9.2325,4.1923,11.7735,+8.1188,230.2910,197.7960
5566,0.54,-5.0221,-0.0005,-9.2509,4.2289,22.9247,+6.0363,190.6944,195.2219
5567,0.51,-5.0374,-0.1386,-9.2505,4.2131,28.0878,+5.7577,194.2550,195.7265
5568,0.53,-5.1859,-0.1094,-9.2587,4.0728,12.9736,+5.5532,126.4933,177.2985
5569,0.54,-5.3609,+0.0955,-9.2647,3.9037,14.3626,+6.4053,178.3575,175.8021
5570,0.51,-4.9321,+0.3542,-9.2604,4.3283,31.6362,+6.0841,282.4338,210.1697
5571,0.53,-5.2142,-0.1250,-9.2553,4.0411,12.4883,+4.8020,149.8398,186.7579
5572,0.54,-5.1207,-0.3833,-9.2592,4.1385,11.2267,+6.4014,221.6517,189.7742
5573,0.54,-5.3144,-0.0405,-9.2339,3.9195,1.8739,+4.3678,80.5452,171.2500
5574,0.52,-4.9598,-0.1489,-9.2309,4.2711,2.1984,+8.0668,133.8619,195.0038
5575,0.54,-5.3590,-0.0288,-9.2444,3.8854,8.1133,+8.1939,123.2598,173.4198
5576,0.55,-5.3206,+0.0090,-9.2511,3.9305,1.2774,+8.7405,148.5726,182.1967
5577,0.53,-4.9563,+0.1866,-9.2560,4.2996,4.1168,-1.9314,72.3981,180.7340
5578,0.54,-5.1755,-0.0522,-9.2479,4.0723,0.9058,+11.4286,172.2847,199.7859
5579,0.54,-5.1326,+0.0533,-9.2549,4.1223,5.8369,-2.1836,99.3573,170.3590
5580,0.53,-5.0319,-0.0117,-9.2649,4.2330,1.6983,-0.3122,123.7074,180.2016
5581,0.52,-5.2022,+0.0787,-9.2535,4.0513,1.2266,+11.7237,194.8848,196.2210
5582,0.54,-5.3007,-0.0936,-9.2498,3.9492,1.2341,+4.3488,82.8796,175.2102
5583,0.53,-5.2186,+0.0436,-9.2470,4.0284,1.4569,+11.3047,215.6888,200.0001
5584,0.55,-5.1139,+0.0019,-9.2686,4.1547,2.0675,+0.0710,111.3899,190.6642
5585,0.55,-5.1551,+0.0014,-9.2621,4.1071,1.1991,+14.2368,264.4752,206.1360
5586,0.56,-5.3475,+0.0213,-9.2721,3.9246,0.8411,-0.1228,48.8437,161.9061
5587,0.55,-4.9223,+0.0103,-9.2644,4.3421,3.6296,+14.4220,304.0374,220.8147
5588,0.53,-5.0976,+0.0265,-9.2553,4.1578,1.0586,-1.0497,72.0300,174.4830
5589,0.54,-5.3056,-0.1421,-9.2567,3.9512,2.0162,+5.5215,97.9623,176.5087
5590,0.55,-5.2270,-0.0875,-9.2526,4.0256,1.3927,+5.2869,87.0777,180.7824
5591,0.53,-5.1189,+0.0775,-9.2490,4.1302,1.2051,+12.8290,240.5034,212.3317
5592,0.53,-5.1765,-0.0110,-9.2612,4.0847,3.9290,-1.8185,142.3460,184.8828
5593,0.56,-5.2997,-0.0861,-9.2669,3.9672,1.3494,+4.9041,73.7779,174.0385
5594,0.53,-5.0719,+0.0062,-9.2589,4.1870,1.2496,+11.7896,231.2924,204.7143
5595,0.52,-5.3258,-0.0774,-9.2474,3.9216,2.0474,+1.3921,110.0581,171.7759
5596,0.54,-5.1660,-0.1019,-9.2420,4.0760,1.4512,+5.7575,123.8191,187.3528
5597,0.54,-5.0644,+0.0407,-9.2418,4.1774,4.6304,+13.9247,285.5664,208.0420
5598,0.54,-5.3007,+0.0081,-9.2537,3.9529,1.0240,+6.1980,90.6458,173.0787
5599,0.53,-5.2749,-0.0290,-9.2449,3.9700,1.5839,+7.9669,117.8412,178.3318
5600,0.55,-5.3100,+0.1367,-9.2571,3.9471,2.3925,+6.2003,130.4222,167.9558
5601,0.53,-5.3264,+0.0744,-9.2685,3.9421,2.2489,+7.3338,115.4598,176.0450
5602,0.54,-5.0833,+0.0493,-9.2551,4.1719,5.2463,+4.2090,87.4949,183.5171
5603,0.55,-5.2578,+0.0585,-9.2544,3.9966,1.0181,+8.9930,131.3853,192.8965
5604,0.53,-5.1126,+0.0048,-9.2407,4.1281,1.1833,-2.1755,53.7461,180.4464
5605,0.54,-5.2632,+0.0435,-9.2475,3.9843,0.9866,+11.8493,188.6681,195.5743
5606,0.54,-5.0195,-0.0405,-9.2650,4.2455,1.2570,-3.6918,64.2865,178.3353
5607,0.55,-5.2388,+0.0597,-9.2781,4.0392,1.0501,+11.2509,160.0959,194.4147
5608,0.53,-5.2208,+0.0607,-9.2644,4.0436,1.9676,-1.3907,86.3769,178.4676
5609,0.55,-5.4008,-0.0273,-9.2605,3.8597,1.4370,+10.3635,170.6866,178.5617
5610,0.55,-5.1548,-0.0284,-9.2684,4.1135,2.5826,+1.4652,103.5011,180.3971
5611,0.55,-5.3208,-0.0805,-9.2622,3.9413,1.1155,+11.9820,182.2193,180.5691
5612,0.54,-5.0409,+0.1224,-9.2659,4.2250,1.9124,-1.2857,81.0913,175.5769
5613,0.54,-5.3120,-0.0292,-9.2682,3.9561,1.0999,+10.9217,176.8857,190.2718
5614,0.52,-5.1284,+0.1264,-9.2662,4.1379,1.7207,-1.1772,97.0004,177.1949
5615,0.54,-5.2808,-0.0753,-9.2561,3.9753,1.1202,+11.3245,175.5919,181.3329
5616,0.54,-5.2483,-0.0033,-9.2660,4.0177,3.9305,+3.9164,76.9883,169.5215
5617,0.52,-5.0732,+0.0442,-9.2516,4.1784,14.8215,+8.5487,174.7098,192.0305
5618,0.54,-5.1905,+0.1578,-9.2311,4.0406,12.4722,+7.6039,160.9240,186.1702
5619,0.54,-5.3377,-0.0835,-9.2411,3.9034,1.3980,+2.5798,73.1621,164.1490
5620,0.54,-5.2687,-0.1438,-9.2566,3.9879,1.2243,+11.2722,186.2377,195.8095
5621,0.54,-5.2612,-0.0250,-9.2649,4.0036,1.8562,-2.8458,98.4761,172.0419
5622,0.53,-5.3758,-0.1016,-9.2584,3.8826,1.6973,+11.3151,200.4811,179.1797
5623,0.55,-5.2601,+0.2408,-9.2514,3.9914,1.4218,-1.1158,61.7245,162.0559
5624,0.54,-5.1458,-0.0086,-9.2646,4.1189,1.6996,+15.4982,302.2443,204.5935
5625,0.54,-5.2861,-0.0006,-9.2615,3.9755,5.1387,+2.0628,131.3788,178.4066
5626,0.54,-5.3626,-0.0579,-9.2587,3.8960,8.1136,+3.9163,113.7482,173.5262
5627,0.54,-5.1829,+0.0549,-9.2679,4.0850,3.4537,+9.6811,176.7418,192.8073
5628,0.53,-5.1535,-0.1028,-9.2700,4.1165,7.0467,-1.6097,102.0847,179.4767
5629,0.53,-5.2049,+0.0524,-9.2585,4.0535,7.1486,+3.5246,112.5264,186.4157
5630,0.53,-5.3042,+0.0869,-9.2469,3.9427,3.8908,+6.9198,122.3089,175.7642
5631,0.51,-5.2490,+0.0495,-9.2578,4.0089,2.1174,-0.7018,85.8119,171.8487
5632,0.53,-5.2379,-0.1670,-9.2560,4.0182,2.7494,+6.7301,163.8602,191.6281
5633,0.54,-5.3831,+0.0344,-9.2538,3.8707,4.2217,+5.0636,112.3479,173.5808
5634,0.54,-5.3560,+0.0267,-9.2623,3.9063,3.9359,-0.2684,73.5116,167.8629
5635,0.54,-5.2114,-0.0750,-9.2525,4.0412,1.6963,+7.7502,126.4473,184.5595
5636,0.56,-5.1308,+0.0635,-9.2650,4.1342,3.1071,+0.1526,73.2498,181.6864
5637,0.54,-5.1714,-0.0476,-9.2710,4.0996,0.9593,+10.8215,187.4251,195.5042
5638,0.53,-5.0090,-0.0740,-9.2665,4.2575,1.7914,-6.6274,98.2926,181.2929
5639,0.54,-5.3338,+0.0066,-9.2626,3.9288,2.7028,+11.7557,198.4031,175.9224
5640,0.54,-5.0410,+0.0721,-9.2648,4.2238,1.6883,+0.4300,80.5832,178.6626
5641,0.51,-5.2905,-0.0745,-9.2693,3.9788,1.6984,+5.4785,92.8089,172.4009
5642,0.55,-5.3420,+0.0624,-9.2727,3.9307,1.6747,+2.2521,66.4247,174.3339
5643,0.56,-5.3648,+0.0313,-9.2586,3.8938,1.2352,+12.1737,218.3235,193.7461
5644,0.51,-5.0952,-0.0646,-9.2475,4.1523,1.6367,+1.7369,82.5705,185.3218
5645,0.54,-5.1766,-0.0387,-9.2517,4.0751,1.6960,+15.4817,308.7626,206.6297
5646,0.56,-5.4092,-0.0423,-9.2467,3.8375,1.0700,+7.3165,139.8449,178.0054
5647,0.55,-5.3452,+0.0282,-9.2586,3.9133,1.6046,+4.9552,112.3041,172.2286
5648,0.53,-5.3992,+0.0149,-9.2474,3.8482,2.4359,+10.8128,194.5607,171.6687
5649,0.55,-5.3730,-0.0411,-9.2453,3.8723,1.4783,+1.4958,88.0336,162.1207
5650,0.55,-5.2967,+0.1757,-9.2594,3.9627,1.6305,+13.5032,273.0689,190.4841
5651,0.53,-5.1370,-0.0788,-9.2621,4.1250,7.0155,+6.2004,177.1434,192.5368
5652,0.54,-5.4866,-0.1516,-9.2568,3.7703,2.8521,+7.8560,126.8479,166.3344
5653,0.54,-5.1781,-0.0179,-9.2647,4.0866,2.0880,+12.5249,235.7036,202.0295
5654,0.54,-5.2447,-0.2762,-9.2700,4.0252,1.7908,-1.8046,88.0597,170.9506
5655,0.53,-5.3085,+0.1394,-9.2647,3.9562,0.8847,+6.4176,103.4978,176.7721
5656,0.54,-5.3248,+0.2322,-9.2745,3.9497,1.4253,+4.9621,170.7655,177.4663
5657,0.55,-5.1900,-0.1738,-9.2841,4.0941,4.9559,+2.1496,98.4869,178.9774
5658,0.53,-5.2892,+0.0305,-9.2928,4.0036,6.8781,+8.3672,183.4450,189.8767
5659,0.53,-5.4866,+0.0041,-9.2806,3.7941,1.9422,+4.8439,66.8681,162.1764
5660,0.54,-5.3315,+0.0410,-9.2764,3.9449,1.2432,+12.5170,203.9530,188.1644
5661,0.52,-5.2234,-0.0078,-9.2741,4.0508,3.1135,+0.1544,150.1957,177.6403
5662,0.55,-5.3676,+0.1375,-9.2604,3.8928,1.1914,+7.9208,124.6619,178.9256
5663,0.54,-5.1703,-0.0019,-9.2682,4.0979,1.8761,+9.7757,192.3049,193.5854
5664,0.54,-4.9234,+0.0766,-9.2741,4.3507,14.7237,+3.9297,150.0925,201.2648
5665,0.53,-5.2244,+0.1199,-9.2625,4.0381,3.7048,+6.6402,153.1355,186.7101
5666,0.54,-4.7126,+0.0921,-9.2687,4.5561,54.7185,+6.1898,245.5679,224.3940
5667,0.54,-4.9000,+0.1373,-9.2544,4.3545,38.1125,+6.8587,234.8761,211.4070
5668,0.53,-4.6794,-0.0454,-9.2574,4.5780,47.8127,+6.5409,226.7800,211.8098
5669,0.52,-5.0240,-0.2150,-9.2669,4.2429,19.3157,+5.8931,228.6330,190.7364
5670,0.53,-5.2880,+0.0691,-9.2716,3.9836,8.9364,+4.1609,138.1823,170.2037
5671,0.53,-5.1374,+0.0995,-9.2684,4.1310,16.9919,+8.2867,273.7499,196.4673
5672,0.56,-5.4883,+0.1187,-9.2627,3.7744,7.1752,+4.9909,127.4708,162.2283
5673,0.53,-5.0337,+0.0232,-9.2743,4.2407,24.6347,+6.3660,214.1302,199.5611
5674,0.54,-5.0045,-0.1456,-9.2914,4.2869,31.8649,+7.7193,250.9791,207.3992
5675,0.52,-5.0695,-0.0371,-9.2879,4.2183,37.4321,+7.1907,248.4899,213.3982
5676,0.53,-4.9476,-0.0875,-9.2818,4.3342,34.2849,+7.1139,210.1222,213.7303
5677,0.54,-5.0277,-0.0981,-9.2859,4.2582,38.6891,+7.1679,239.0097,206.9377
5678,0.54,-5.0715,-0.1200,-9.2851,4.2136,26.6800,+7.5591,224.7507,197.2824
5679,0.53,-4.9028,-0.1700,-9.2748,4.3720,47.0788,+6.9038,264.4805,210.3073
5680,0.53,-4.8476,+0.1019,-9.2664,4.4188,66.0306,+6.2149,266.2383,213.4240
5681,0.53,-5.0146,+0.1984,-9.2757,4.2612,36.6860,+5.8752,289.1253,201.3581
5682,0.54,-5.1883,-0.0971,-9.2668,4.0785,10.4441,+4.8141,138.3977,180.0215
5683,0.52,-5.1537,-0.0198,-9.2628,4.1091,27.3531,+4.5340,215.7350,183.0051
5684,0.52,-4.6547,-0.1071,-9.2595,4.6048,122.5295,+6.1613,262.4363,220.8823
5685,0.53,-5.3111,-0.0624,-9.2583,3.9472,4.1203,+6.1970,123.7094,180.1924
5686,0.53,-5.2824,-0.1154,-9.2702,3.9878,2.5610,+6.6449,107.9492,182.3245
5687,0.55,-5.1270,+0.0040,-9.2733,4.1462,6.1973,+3.7085,189.6970,185.8671
5688,0.53,-5.4651,+0.1570,-9.2686,3.8035,14.0399,+2.5920,83.7125,160.2178
5689,0.53,-5.1927,-0.0015,-9.2480,4.0553,1.1283,+8.7539,128.2452,187.9432
5690,0.54,-4.8311,+0.0386,-9.2563,4.4252,13.0927,+12.7136,278.3271,217.8434
5691,0.53,-5.2581,-0.0481,-9.2531,3.9950,3.5388,+9.0150,187.0959,184.2798
5692,0.53,-5.4081,+0.2164,-9.2573,3.8491,3.3309,+3.6813,79.1218,165.7913
5693,0.53,-5.3850,-0.0323,-9.2671,3.8821,0.8164,+6.3886,82.8692,169.9369
5694,0.55,-5.3129,-0.0191,-9.2715,3.9586,1.5934,+9.3347,167.7444,177.9288
5695,0.54,-5.1213,+0.0941,-9.2714,4.1502,1.1852,+1.3804,87.6707,171.0186
5696,0.54,-5.2430,-0.0333,-9.2713,4.0283,1.1793,+13.7406,240.4962,198.1037
5697,0.54,-5.1171,-0.1046,-9.2697,4.1526,1.4981,-1.0693,67.4402,168.9981
5698,0.53,-5.2307,-0.0563,-9.2805,4.0498,1.6076,+12.3737,223.7709,200.1508
5699,0.53,-5.2403,+0.0921,-9.2870,4.0467,3.3673,+3.5087,134.1783,177.7265
5700,0.53,-5.1560,+0.0358,-9.2711,4.1151,16.2550,+5.9241,201.5245,185.9255
5701,0.53,-5.0857,-0.0391,-9.2737,4.1880,15.2385,+6.1751,219.0055,192.9892
5702,0.52,-5.0151,-0.0235,-9.2603,4.2452,40.4373,+6.8694,267.9457,205.3388
5703,0.53,-5.2175,-0.2850,-9.2618,4.0443,6.2491,+7.0247,134.9481,180.2463
5704,0.54,-5.1998,-0.1087,-9.2492,4.0495,4.6747,+6.1969,111.2245,176.1500
5705,0.53,-5.1156,+0.0412,-9.2593,4.1437,5.0360,+10.8281,214.3668,193.7101
5706,0.53,-5.3105,+0.1561,-9.2633,3.9529,2.2099,+3.1388,65.0979,167.1443
5707,0.54,-5.3523,+0.0502,-9.2736,3.9213,2.3518,+4.2541,84.4142,171.0338
5708,0.51,-5.1586,-0.0556,-9.2760,4.1174,2.5854,+3.7140,80.1696,180.2947
5709,0.53,-5.0769,-0.1955,-9.2729,4.1961,6.3679,+10.2467,189.3855,201.7624
5710,0.52,-5.0544,-0.0609,-9.2659,4.2115,22.1207,+4.2183,204.8494,192.4419
5711,0.55,-5.1070,-0.1387,-9.2555,4.1484,21.2023,+5.1342,244.5395,192.8649
5712,0.51,-5.1797,-0.1135,-9.2627,4.0829,15.8056,+6.7000,190.2770,180.7670
5713,0.52,-5.3733,+0.1056,-9.2748,3.9015,2.2035,+7.6567,151.2372,175.0297
5714,0.52,-5.2265,-0.2201,-9.2754,4.0489,4.5772,+7.9801,187.9473,183.7651
5715,0.52,-4.9606,+0.2914,-9.2839,4.3234,4.4522,-3.5842,98.6607,182.3725
5716,0.53,-5.1895,-0.1243,-9.2801,4.0906,2.9190,+10.4920,183.7590,198.0232
5717,0.55,-5.0494,+0.1656,-9.2695,4.2201,2.1803,+7.9220,158.5050,198.1406
5718,0.52,-5.1128,+0.0667,-9.2761,4.1633,2.4907,-1.8377,54.3386,179.1630
5719,0.53,-5.0532,+0.0337,-9.2634,4.2102,1.5924,+12.3014,199.2337,202.0742
5720,0.52,-5.2028,+0.0448,-9.2706,4.0678,1.8838,-1.4863,63.4967,168.4189
5721,0.53,-5.2603,+0.0070,-9.2717,4.0114,1.7347,+13.3766,249.4744,189.8305
5722,0.52,-5.2908,-0.1106,-9.2735,3.9827,2.7891,+3.8645,115.0392,178.0359
5723,0.53,-5.4321,-0.0782,-9.2800,3.8479,1.4114,+4.2031,62.7884,167.6638
5724,0.53,-5.2865,+0.0273,-9.2711,3.9846,2.0480,+7.8775,129.1775,185.4380
5725,0.54,-5.3148,-0.0841,-9.2596,3.9448,1.9430,+0.8904,83.8881,171.7915
5726,0.56,-5.2786,-0.1158,-9.2628,3.9842,1.4371,+8.2831,153.4673,186.0821
5727,0.53,-5.2097,+0.0121,-9.2807,4.0710,3.4563,-1.0710,66.8387,176.4032
5728,0.55,-5.2315,+0.0130,-9.2803,4.0488,1.6293,+11.0412,193.1596,198.4252
5729,0.53,-5.1929,+0.0312,-9.2819,4.0890,0.9445,+5.4710,109.8123,186.9835
5730,0.53,-5.2921,-0.0394,-9.2723,3.9802,1.3349,+10.5609,166.3155,187.5663
5731,0.52,-5.2719,-0.0476,-9.2648,3.9929,1.0256,+3.3604,85.6542,178.8541
5732,0.54,-5.2786,-0.1135,-9.2792,4.0006,0.9086,+15.0283,280.9762,204.4014
5733,0.53,-5.2296,+0.0925,-9.2646,4.0350,1.5277,-0.5765,64.8060,166.0277
