step,pmove,energy,energy_imag,potential,kinetic,variance,Lz,Lz_square,L_square
5919,0.52,0.6210,+0.8236,-6.0076,6.6286,120.2969,-184.4139,6538.7329,6538.7329
5920,0.53,0.3850,+0.3295,-5.9769,6.3619,88.6230,-185.0494,6573.2222,6573.2222
5921,0.53,0.7555,-0.1799,-5.9705,6.7260,201.7469,-185.4131,6589.2759,6589.2759
5922,0.53,0.6113,+1.6751,-5.9665,6.5779,172.2023,-186.1254,6664.3911,6664.3911
5923,0.54,0.3103,-0.0585,-5.9673,6.2776,62.3875,-186.1993,6631.4360,6631.4360
5924,0.53,1.0487,-0.1271,-5.9800,7.0287,117.6762,-183.7056,6469.9595,6469.9595
5925,0.53,1.0242,-0.3156,-5.9896,7.0138,88.7165,-183.6329,6450.7822,6450.7822
5926,0.52,0.6879,-0.2872,-5.9499,6.6378,90.3527,-184.3610,6502.1733,6502.1733
5927,0.52,1.1434,+0.1881,-5.9436,7.0870,118.7110,-186.7480,6693.4424,6693.4424
5928,0.51,1.1962,-0.0355,-5.9489,7.1451,142.8650,-186.3389,6660.7451,6660.7451
5929,0.52,0.4771,-0.5818,-5.9466,6.4238,90.4543,-185.3000,6560.8872,6560.8872
5930,0.52,0.5694,+0.4253,-5.9433,6.5127,75.5132,-185.1686,6563.7734,6563.7734
5931,0.53,1.0839,-0.0758,-5.9389,7.0228,279.9517,-186.6638,6717.7803,6717.7803
5932,0.52,0.9268,-0.0484,-5.9493,6.8761,164.3222,-184.1067,6534.7881,6534.7881
5933,0.51,0.5177,-0.2975,-5.9432,6.4609,47.7850,-183.9419,6474.2075,6474.2075
5934,0.53,0.3996,-0.5294,-5.9338,6.3334,112.8942,-184.3930,6487.9331,6487.9331
5935,0.51,5.7141,+2.1913,-5.9521,11.6662,6803.0171,-186.2339,7042.5181,7042.5181
5936,0.52,1.5548,-0.7195,-5.9505,7.5054,799.8329,-185.9143,6717.3359,6717.3359
5937,0.52,4.7131,+0.1399,-5.9137,10.6269,5017.6177,-187.2423,7008.5732,7008.5732
5938,0.52,1.1716,+0.0664,-5.8873,7.0589,166.7407,-187.3191,6752.8945,6752.8945
5939,0.52,0.7791,-0.2494,-5.9206,6.6997,117.6611,-187.0285,6725.8037,6725.8037
5940,0.51,0.7343,-0.3436,-5.9128,6.6471,324.9119,-186.3169,6680.6826,6680.6826
5941,0.53,0.5792,-0.4853,-5.9077,6.4869,98.3432,-185.5991,6574.4561,6574.4561
5942,0.51,0.5844,-0.1996,-5.9122,6.4966,84.1486,-186.7804,6697.5654,6697.5654
5943,0.52,0.4057,+0.1402,-5.9102,6.3159,76.6623,-187.8620,6756.7617,6756.7617
5944,0.51,-1.8273,-3.9980,-5.9026,4.0753,1249.6721,-188.3437,6685.7148,6685.7148
5945,0.51,0.6039,+0.1547,-5.9036,6.5075,83.5241,-188.7136,6821.8604,6821.8604
5946,0.51,0.9348,-0.0723,-5.9064,6.8412,130.3032,-188.3349,6810.9609,6810.9609
5947,0.52,0.6174,+0.4909,-5.9049,6.5222,109.0636,-188.2926,6774.4287,6774.4287
5948,0.51,0.7143,-0.1355,-5.9251,6.6394,120.7396,-186.9346,6713.9683,6713.9683
5949,0.53,0.6996,+0.1932,-5.9253,6.6248,128.5777,-187.2259,6713.0508,6713.0508
5950,0.53,0.4353,+0.1731,-5.9312,6.3666,97.5669,-187.1500,6705.3574,6705.3574
5951,0.52,0.4910,+0.0687,-5.9485,6.4395,73.2506,-187.2352,6727.8242,6727.8242
5952,0.53,0.5728,+0.3449,-5.9545,6.5273,91.2043,-187.2151,6726.5596,6726.5596
5953,0.53,0.8602,+0.0965,-5.9722,6.8324,111.0797,-186.1795,6686.0059,6686.0059
5954,0.53,0.4544,+0.2686,-5.9735,6.4279,83.1522,-185.4685,6604.3857,6604.3857
5955,0.52,0.6550,-0.2070,-5.9688,6.6237,97.9820,-186.1987,6639.2529,6639.2529
5956,0.52,0.6768,+0.1661,-5.9361,6.6129,103.6767,-186.4528,6669.6372,6669.6372
5957,0.52,0.5270,+0.3418,-5.9428,6.4698,45.9857,-186.8467,6650.2959,6650.2959
5958,0.52,1.0981,-0.1676,-5.9446,7.0427,126.8742,-186.4548,6661.6138,6661.6138
5959,0.51,0.7375,+0.0203,-5.9292,6.6667,106.3003,-186.9971,6679.8477,6679.8477
5960,0.52,0.8290,+0.1371,-5.9235,6.7526,107.2477,-187.3477,6710.4834,6710.4834
5961,0.52,1.0408,+0.2466,-5.8892,6.9299,138.5129,-189.2529,6855.3760,6855.3760
5962,0.53,0.2605,+0.4194,-5.8898,6.1503,105.1267,-188.9349,6783.8379,6783.8379
5963,0.50,0.4965,-0.7312,-5.9382,6.4347,80.7806,-189.7766,6868.1367,6868.1367
5964,0.51,0.9931,+0.1355,-5.9186,6.9118,100.3821,-189.2253,6852.0381,6852.0381
5965,0.51,0.4860,-0.1423,-5.9463,6.4323,53.0863,-188.5223,6779.5146,6779.5146
5966,0.50,0.8843,-2.0316,-5.9232,6.8074,321.8987,-189.8860,6943.1162,6943.1162
5967,0.53,0.9741,+0.1662,-5.9365,6.9105,261.0365,-187.5927,6772.7949,6772.7949
5968,0.50,0.5618,-0.0050,-5.9362,6.4980,134.0726,-187.1891,6689.7310,6689.7310
5969,0.52,1.8075,-0.1521,-5.9494,7.7569,541.5544,-186.4576,6688.0220,6688.0220
5970,0.51,-8.0886,+5.5777,-5.9438,-2.1448,19410.0645,-186.3648,6098.7324,6098.7324
5971,0.51,2.7581,-2.6799,-5.9565,8.7146,1207.7576,-185.9659,6748.4336,6748.4336
5972,0.53,0.9415,-2.9531,-5.9507,6.8922,128.9695,-188.0531,6769.4424,6769.4424
5973,0.52,1.0025,-0.2446,-5.9704,6.9728,109.5334,-186.3582,6653.2139,6653.2139
5974,0.51,0.6507,+1.1003,-5.9602,6.6109,78.5072,-187.1855,6684.9922,6684.9922
5975,0.50,0.8437,-0.2324,-5.9521,6.7957,96.5302,-186.8829,6681.2900,6681.2900
5976,0.49,1.8298,-1.5209,-5.9405,7.7703,604.9015,-187.6486,6787.4727,6787.4727
5977,0.51,-15.0851,+13.5856,-5.9260,-9.1591,62500.4492,-185.5143,5391.9692,5391.9692
5978,0.50,0.9562,+1.8392,-5.9248,6.8810,127.0566,-187.0661,6687.6909,6687.6909
5979,0.53,7.0186,-4.8973,-5.9124,12.9310,10953.7695,-188.2539,7147.3169,7147.3169
5980,0.51,2.5166,-0.2730,-5.9027,8.4193,898.4177,-186.6192,6753.0703,6753.0703
5981,0.51,2.1231,-1.1560,-5.8884,8.0115,705.7156,-187.2474,6785.9131,6785.9131
5982,0.51,1.7186,+3.5574,-5.8925,7.6111,443.6518,-187.3478,6773.1367,6773.1367
5983,0.51,3.4412,+1.2266,-5.9114,9.3526,2691.9441,-187.7018,6949.9893,6949.9893
5984,0.51,0.7033,-0.1958,-5.9264,6.6297,68.0014,-186.9875,6661.8643,6661.8643
5985,0.52,0.5811,+0.0517,-5.9062,6.4872,81.7255,-189.0369,6815.2769,6815.2769
5986,0.51,1.1223,-0.2171,-5.9138,7.0361,135.1022,-187.2991,6697.0205,6697.0205
5987,0.51,1.0911,+0.2857,-5.9068,6.9978,120.4135,-188.7849,6821.5439,6821.5439
5988,0.52,1.3114,+0.1607,-5.9161,7.2275,164.1682,-187.3913,6725.7349,6725.7349
5989,0.52,0.3945,+0.0537,-5.9078,6.3023,107.1959,-189.0314,6796.4653,6796.4653
5990,0.50,0.8690,-0.0183,-5.9079,6.7769,106.5066,-186.4835,6656.7676,6656.7676
5991,0.52,0.7777,+0.1752,-5.9219,6.6996,98.3069,-187.2179,6707.1890,6707.1890
5992,0.52,0.8296,-0.1457,-5.9283,6.7579,87.1634,-186.9423,6690.2080,6690.2080
5993,0.53,-32.1420,-7.3090,-5.9142,-26.2278,273166.9062,-186.8860,5162.0635,5162.0635
5994,0.50,-2.4444,-8.4660,-5.9156,3.4713,2343.8386,-187.6743,6604.7256,6604.7256
5995,0.51,0.9838,+0.0755,-5.9307,6.9145,134.1685,-185.4316,6606.1768,6606.1768
5996,0.51,2.4049,+1.2002,-5.9264,8.3313,869.7613,-184.9237,6636.1758,6636.1758
5997,0.52,-28.6147,-7.9012,-5.9192,-22.6955,217068.1406,-188.0251,5389.1797,5389.1797
5998,0.52,1.4385,-0.2381,-5.9068,7.3453,217.0853,-186.3777,6690.2998,6690.2998
5999,0.52,0.9576,+0.0052,-5.9055,6.8631,105.0342,-186.6897,6649.6816,6649.6816
6000,0.51,0.7576,+0.0419,-5.9189,6.6765,80.8983,-186.4089,6611.2070,6611.2070
6001,0.50,31.9140,-1.3854,-5.9545,37.8685,256411.3906,-185.9046,7635.7686,7635.7686
6002,0.52,1.2087,-0.1840,-5.9588,7.1676,140.1534,-185.2060,6563.2373,6563.2373
6003,0.51,1.1858,-0.1727,-5.9465,7.1323,128.0567,-185.3067,6549.3257,6549.3257
6004,0.51,1.3932,+0.0722,-5.9359,7.3291,135.4044,-184.8214,6530.0156,6530.0156
6005,0.52,1.1206,+0.0991,-5.9431,7.0637,96.0307,-187.4824,6739.4590,6739.4590
6006,0.52,0.8029,-0.0801,-5.9433,6.7462,88.1679,-186.8648,6695.1821,6695.1821
6007,0.52,1.1588,-0.0924,-5.9392,7.0980,97.2052,-187.8423,6790.7617,6790.7617
6008,0.50,1.3333,-0.0665,-5.9392,7.2725,205.7136,-185.5422,6616.2197,6616.2197
6009,0.52,1.3064,-0.4581,-5.9451,7.2515,127.2946,-185.3324,6606.0850,6606.0850
6010,0.52,1.6648,+0.2648,-5.9584,7.6232,146.4492,-184.5970,6544.6426,6544.6426
6011,0.52,1.4978,+0.3386,-5.9492,7.4469,156.5406,-182.7870,6385.9990,6385.9990
6012,0.50,1.2485,+0.0424,-5.9376,7.1862,97.1442,-186.2124,6613.6587,6613.6587
6013,0.51,1.4990,-0.1915,-5.9344,7.4334,142.9395,-186.3666,6633.6689,6633.6689
6014,0.51,1.4245,+0.0683,-5.9526,7.3771,95.0465,-186.3545,6628.3232,6628.3232
6015,0.49,1.7444,+0.3025,-5.9630,7.7074,170.3569,-184.8045,6544.5820,6544.5820
6016,0.51,1.1707,+0.4315,-5.9640,7.1346,119.1808,-184.1212,6477.0942,6477.0942
6017,0.50,1.2244,-0.0551,-5.9409,7.1653,146.6121,-185.2345,6566.4922,6566.4922
6018,0.50,1.7666,-0.4380,-5.9300,7.6966,174.8157,-185.6765,6604.9805,6604.9805
6019,0.49,1.7636,-0.0172,-5.9388,7.7025,141.2094,-185.2933,6564.7773,6564.7773
6020,0.49,1.8534,+0.2355,-5.9558,7.8092,240.5724,-183.4562,6425.9858,6425.9858
6021,0.50,1.4940,+0.0468,-5.9483,7.4423,144.5003,-184.5347,6507.2822,6507.2822
6022,0.52,1.9136,-0.0300,-5.9571,7.8707,168.0813,-184.0940,6489.6353,6489.6353
6023,0.50,1.5179,+0.0320,-5.9731,7.4910,165.1625,-183.8051,6459.5615,6459.5615
6024,0.51,1.8667,+0.0779,-5.9627,7.8294,182.2873,-184.5174,6511.3330,6511.3330
6025,0.49,1.8227,+0.1926,-5.9506,7.7733,156.4542,-185.5430,6565.0732,6565.0732
6026,0.50,1.9906,+0.3201,-5.9530,7.9437,171.6864,-184.3837,6519.8496,6519.8496
6027,0.48,1.6987,+0.5532,-5.9357,7.6344,78.9043,-186.8273,6642.2998,6642.2998
6028,0.52,1.6403,+0.3587,-5.9345,7.5748,113.6854,-186.0391,6591.0479,6591.0479
6029,0.49,1.8180,+0.0943,-5.9441,7.7621,244.2478,-185.1659,6558.6802,6558.6802
6030,0.50,1.9322,+0.1212,-5.9464,7.8787,179.7775,-185.0414,6565.8867,6565.8867
6031,0.51,1.5873,+0.3062,-5.9443,7.5315,127.0243,-185.4620,6578.0479,6578.0479
6032,0.51,1.5719,+0.1601,-5.9188,7.4907,133.8250,-185.3169,6565.5312,6565.5312
6033,0.51,1.6069,+0.3208,-5.9257,7.5326,103.8859,-186.6904,6667.4502,6667.4502
6034,0.48,2.7055,-0.0876,-5.9303,8.6357,426.5695,-186.3640,6703.6816,6703.6816
6035,0.47,2.2147,-0.2216,-5.9356,8.1503,726.5247,-185.8332,6688.0156,6688.0156
6036,0.50,0.7241,+0.0494,-5.9354,6.6595,89.1586,-185.6896,6578.9160,6578.9160
6037,0.48,2.0330,-5.1232,-5.9121,7.9451,450.0682,-187.3505,6765.9551,6765.9551
6038,0.50,1.3903,+0.2074,-5.9080,7.2983,118.0084,-187.4072,6705.1084,6705.1084
6039,0.51,1.3283,-0.1079,-5.9244,7.2527,133.2991,-187.3201,6711.8643,6711.8643
6040,0.50,1.6128,+0.1292,-5.9357,7.5485,142.7765,-185.1440,6568.2856,6568.2856
6041,0.50,1.4413,+0.2436,-5.9582,7.3994,114.7738,-185.7305,6603.4058,6603.4058
6042,0.51,1.7051,-0.2140,-5.9484,7.6534,144.4132,-186.5948,6683.4854,6683.4854
6043,0.50,1.4742,+0.0038,-5.9590,7.4332,144.4814,-186.8140,6692.8633,6692.8633
6044,0.51,1.8661,+0.2208,-5.9713,7.8374,281.7402,-185.8474,6644.2021,6644.2021
6045,0.49,1.3454,+0.3862,-5.9550,7.3004,108.5816,-185.2140,6564.6323,6564.6323
6046,0.50,1.3888,+0.0208,-5.9679,7.3567,127.2070,-184.4179,6520.1675,6520.1675
6047,0.51,1.4794,+0.3753,-5.9377,7.4171,127.9612,-185.1894,6587.4946,6587.4946
6048,0.49,1.1518,-0.3037,-5.9510,7.1028,103.9634,-186.5747,6683.4658,6683.4658
6049,0.51,1.7848,-0.1007,-5.9916,7.7764,187.2163,-182.8740,6488.0410,6488.0410
6050,0.51,0.8209,-0.7264,-6.0038,6.8247,87.6609,-183.4517,6458.2588,6458.2588
6051,0.51,1.3892,-1.0856,-5.9782,7.3673,73.5286,-184.0821,6535.2227,6535.2227
6052,0.50,1.4273,+1.0901,-5.9503,7.3776,65.5720,-186.7646,6704.3062,6704.3062
6053,0.50,2.9881,+0.5834,-5.9336,8.9217,1283.0969,-187.1628,6820.0371,6820.0371
6054,0.50,2.4146,+0.2733,-5.9222,8.3368,291.7767,-187.3998,6787.3271,6787.3271
6055,0.47,1.5153,-0.1103,-5.9283,7.4436,118.6833,-187.1802,6748.1162,6748.1162
6056,0.50,1.9866,+0.0268,-5.9336,7.9202,136.1673,-185.4273,6644.4961,6644.4961
6057,0.51,1.7243,+0.3940,-5.9522,7.6765,255.8842,-186.4703,6718.0005,6718.0005
6058,0.50,2.0723,-0.4140,-5.9750,8.0473,600.3162,-184.6716,6586.2812,6586.2812
6059,0.50,1.6206,+0.4217,-5.9775,7.5981,193.5116,-183.5877,6493.0547,6493.0547
6060,0.51,1.6397,+0.0696,-5.9867,7.6265,176.6827,-183.3088,6462.4092,6462.4092
6061,0.51,1.4368,+0.0620,-5.9623,7.3991,161.3840,-182.7966,6397.3672,6397.3672
6062,0.51,0.9637,+0.5138,-5.9824,6.9461,103.3243,-184.4684,6471.4634,6471.4634
6063,0.50,0.7807,-0.1490,-5.9678,6.7485,78.0154,-185.0938,6526.9219,6526.9219
6064,0.50,1.7673,-1.0925,-5.9442,7.7115,171.5912,-184.9872,6530.9746,6530.9746
6065,0.52,1.1295,-0.2792,-5.9358,7.0653,395.0934,-184.8827,6539.4409,6539.4409
6066,0.50,1.6078,+0.1762,-5.9236,7.5313,159.9205,-185.5817,6595.9624,6595.9624
6067,0.52,2.1726,-0.2343,-5.9002,8.0728,435.0089,-187.4412,6761.0762,6761.0762
6068,0.52,2.7239,+0.5134,-5.9391,8.6630,582.6805,-185.4904,6694.5610,6694.5610
6069,0.49,2.6749,+0.9704,-5.8775,8.5524,920.1727,-187.9583,6846.5225,6846.5225
6070,0.49,1.5171,+4.5822,-5.9318,7.4489,306.6936,-185.7966,6638.1377,6638.1377
6071,0.49,1.8037,-0.4138,-5.9308,7.7345,235.4423,-185.8099,6657.5806,6657.5806
6072,0.48,2.3716,-0.1650,-5.9323,8.3039,347.4231,-185.3535,6659.4194,6659.4194
6073,0.49,1.5114,-0.2173,-5.9240,7.4355,125.0131,-185.2580,6608.1147,6608.1147
6074,0.48,3.3586,+1.0460,-5.9418,9.3005,1299.4799,-185.2339,6715.5435,6715.5435
6075,0.49,3.0386,-0.2636,-5.9326,8.9711,1121.3949,-185.0895,6607.3755,6607.3755
6076,0.50,1.2083,-0.1832,-5.9351,7.1433,80.4801,-184.5436,6512.6201,6512.6201
6077,0.52,0.9823,-0.3908,-5.9422,6.9245,88.3669,-184.8842,6524.7036,6524.7036
6078,0.50,1.1145,-0.3356,-5.9600,7.0745,75.8094,-185.8839,6603.2524,6603.2524
6079,0.50,1.3959,+0.1564,-5.9831,7.3790,103.3545,-185.3799,6573.2412,6573.2412
6080,0.53,1.2092,+0.1507,-5.9723,7.1814,126.0097,-186.1264,6598.1465,6598.1465
6081,0.47,1.0610,-0.1454,-5.9531,7.0141,58.2606,-186.6317,6638.3384,6638.3384
6082,0.50,1.0093,-0.1374,-5.9225,6.9318,72.9561,-187.4277,6679.4629,6679.4629
6083,0.48,0.9676,-0.0876,-5.9224,6.8899,104.2943,-187.0177,6652.3984,6652.3984
6084,0.51,1.4285,+0.0864,-5.9272,7.3557,105.9577,-185.6566,6570.5669,6570.5669
6085,0.51,1.5690,+0.0916,-5.9398,7.5089,146.2729,-186.0166,6590.4932,6590.4932
6086,0.50,1.0114,+0.0762,-5.9172,6.9286,64.5057,-186.9231,6635.6460,6635.6460
6087,0.52,0.8350,-0.3034,-5.9415,6.7764,59.7978,-186.7166,6631.0073,6631.0073
6088,0.51,1.1151,-0.0862,-5.9310,7.0461,97.2311,-187.9762,6725.2349,6725.2349
6089,0.52,1.2258,+0.0391,-5.9244,7.1502,111.2526,-188.6539,6761.6665,6761.6665
6090,0.51,1.0730,-0.2001,-5.9352,7.0082,78.2547,-188.6420,6768.1445,6768.1445
6091,0.50,1.5702,-0.3597,-5.9522,7.5224,121.7528,-186.3673,6660.1836,6660.1836
6092,0.50,1.4021,-0.2418,-5.9187,7.3207,89.7878,-187.7984,6743.2441,6743.2441
6093,0.48,1.4710,-0.1532,-5.9449,7.4158,106.3770,-186.1741,6638.7871,6638.7871
6094,0.52,1.4545,+0.1703,-5.9448,7.3993,170.1119,-186.9310,6681.6113,6681.6113
6095,0.50,1.4032,-0.0592,-5.9475,7.3507,118.9645,-186.5077,6665.6592,6665.6592
6096,0.49,1.1862,+0.1002,-5.9414,7.1277,72.5902,-188.4101,6786.0059,6786.0059
6097,0.51,1.3141,-0.2987,-5.9218,7.2360,148.1891,-188.1171,6764.0791,6764.0791
6098,0.49,1.2055,-0.0084,-5.9351,7.1406,79.2841,-188.3510,6769.9482,6769.9482
6099,0.49,1.3254,+0.2056,-5.9494,7.2747,170.5081,-187.5228,6731.7378,6731.7378
6100,0.50,0.7566,+0.1055,-5.9698,6.7264,125.8166,-187.3358,6687.7861,6687.7861
6101,0.49,1.1755,-0.2921,-5.9502,7.1257,102.6555,-186.7333,6661.6523,6661.6523
6102,0.51,0.6396,+0.1858,-5.9216,6.5613,100.7256,-186.0967,6577.2485,6577.2485
6103,0.50,1.2010,+0.1335,-5.9228,7.1238,90.9490,-188.1944,6752.9155,6752.9155
6104,0.48,1.1882,+0.2257,-5.8823,7.0705,168.4677,-189.6471,6866.7432,6866.7432
6105,0.50,1.6674,-0.1742,-5.8872,7.5546,167.2971,-189.4605,6842.1118,6842.1118
6106,0.50,1.3109,+0.0317,-5.9219,7.2329,105.4426,-187.3671,6685.7051,6685.7051
6107,0.50,1.4914,+0.2057,-5.9144,7.4058,99.5990,-188.9499,6820.8779,6820.8779
6108,0.49,1.9491,+0.0014,-5.9092,7.8583,168.4240,-188.2022,6777.9214,6777.9214
6109,0.49,1.6970,-0.0627,-5.9107,7.6077,142.9187,-186.9690,6689.2930,6689.2930
6110,0.49,1.5216,-0.1493,-5.9149,7.4365,197.0731,-187.5872,6754.9487,6754.9487
6111,0.49,0.7535,+0.2519,-5.9267,6.6803,122.7315,-185.0372,6571.7412,6571.7412
6112,0.50,0.8855,+0.0786,-5.9111,6.7966,62.5101,-188.5322,6791.5913,6791.5913
6113,0.50,1.4086,-0.0389,-5.9314,7.3400,73.2470,-186.1722,6641.4795,6641.4795
6114,0.50,0.9988,-0.1816,-5.9303,6.9291,66.9979,-186.0606,6589.0532,6589.0532
6115,0.48,0.9743,-0.2344,-5.9138,6.8881,58.9155,-187.6569,6699.6045,6699.6045
6116,0.51,0.7150,+0.1137,-5.9131,6.6281,20.0518,-188.9162,6775.2402,6775.2402
6117,0.51,1.1430,-0.1493,-5.9109,7.0539,152.1652,-187.7495,6696.0635,6696.0635
6118,0.50,1.1598,-0.1476,-5.9392,7.0991,87.2865,-186.9987,6694.7065,6694.7065
6119,0.50,0.4920,-0.5642,-5.9376,6.4296,93.0845,-187.4710,6697.7559,6697.7559
6120,0.49,0.7874,-0.4003,-5.9643,6.7517,46.0031,-187.4356,6693.5479,6693.5479
6121,0.49,8.5034,+0.2662,-5.9640,14.4674,16048.8213,-186.4903,7406.7607,7406.7607
6122,0.49,0.9001,-0.2054,-5.9678,6.8679,67.2984,-186.2657,6598.5498,6598.5498
6123,0.50,0.9621,-0.0363,-5.9140,6.8761,59.1544,-189.5949,6838.9600,6838.9600
6124,0.49,0.9135,+0.2926,-5.9148,6.8283,64.3534,-189.2502,6803.2686,6803.2686
6125,0.52,0.7467,-0.1821,-5.9158,6.6625,45.6587,-191.4188,6944.2666,6944.2666
6126,0.52,1.0502,-0.2028,-5.9085,6.9587,104.7090,-189.4011,6816.0610,6816.0610
6127,0.49,1.1915,-0.0263,-5.9138,7.1053,79.7521,-187.4374,6667.0649,6667.0649
6128,0.49,1.2716,-0.0164,-5.9138,7.1855,110.9907,-188.7841,6790.3896,6790.3896
6129,0.50,0.9404,-0.1526,-5.9176,6.8580,72.4581,-189.0737,6806.5410,6806.5410
6130,0.51,1.0315,+0.0352,-5.9139,6.9455,54.2415,-187.9209,6742.3862,6742.3862
6131,0.49,0.5072,-0.1448,-5.9287,6.4359,55.2607,-187.5089,6704.3032,6704.3032
6132,0.51,1.0118,-0.5300,-5.9282,6.9400,106.9931,-188.3179,6766.5449,6766.5449
6133,0.50,4.1938,+0.4847,-5.9567,10.1505,2797.9636,-186.0798,6681.1611,6681.1611
6134,0.51,1.0769,+0.0603,-5.9697,7.0466,79.6110,-186.0698,6589.4434,6589.4434
6135,0.51,0.7182,+0.4189,-5.9551,6.6732,54.2671,-187.8886,6713.2646,6713.2646
6136,0.49,2.1015,+4.1038,-5.9553,8.0568,744.5162,-188.1621,6793.3848,6793.3848
6137,0.50,0.4912,+0.1808,-5.9654,6.4566,33.3716,-187.0322,6632.7422,6632.7422
6138,0.50,0.3060,+0.9767,-5.9223,6.2283,49.4136,-188.9791,6774.1738,6774.1738
6139,0.50,0.7745,-0.0099,-5.8994,6.6739,62.9143,-189.0647,6804.9971,6804.9971
6140,0.51,12.6972,-10.1789,-5.9152,18.6124,38957.2344,-187.6472,7645.8447,7645.8447
6141,0.52,0.2751,-0.3116,-5.8906,6.1657,67.7598,-188.6699,6724.4692,6724.4692
6142,0.51,0.8617,-0.0574,-5.8799,6.7416,67.8141,-187.8565,6699.8994,6699.8994
6143,0.50,-2.4446,+2.0236,-5.8979,3.4533,2428.4548,-188.1995,6530.7456,6530.7456
6144,0.51,0.3124,+0.4826,-5.9278,6.2403,14.0918,-188.0374,6699.2026,6699.2026
6145,0.49,0.6357,+0.3722,-5.9290,6.5647,39.2235,-188.6418,6777.5479,6777.5479
6146,0.50,0.7143,+0.3159,-5.9371,6.6513,59.9704,-189.8807,6856.1821,6856.1821
6147,0.49,1.5377,+2.3928,-5.9466,7.4843,362.6267,-189.4444,6875.5420,6875.5420
6148,0.50,0.7133,+0.1058,-5.9591,6.6725,57.1670,-189.0259,6813.8242,6813.8242
6149,0.51,0.4945,-0.0315,-5.9713,6.4659,56.4349,-186.4208,6601.0225,6601.0225
6150,0.51,1.0460,+0.2268,-5.9802,7.0262,78.8937,-186.5613,6637.8037,6637.8037
6151,0.51,1.1800,-0.0349,-5.9322,7.1122,96.3405,-187.3455,6670.1440,6670.1440
6152,0.49,0.8308,+0.2728,-5.9470,6.7778,74.4208,-188.0229,6718.0972,6718.0972
6153,0.49,14.5403,+1.5282,-5.9443,20.4845,53139.7227,-187.8884,7472.7754,7472.7754
6154,0.50,0.8513,-0.2212,-5.9456,6.7969,89.0069,-186.8427,6643.9395,6643.9395
6155,0.50,0.5423,-0.1138,-5.9340,6.4764,54.0971,-188.9672,6776.4668,6776.4668
6156,0.50,0.5336,-0.0327,-5.8980,6.4315,65.5817,-190.7502,6898.6084,6898.6084
6157,0.50,0.7166,+0.3192,-5.8713,6.5879,52.9260,-190.5531,6877.2656,6877.2656
6158,0.49,0.7401,-0.0935,-5.8796,6.6197,63.5339,-190.3041,6872.1953,6872.1953
6159,0.50,0.6921,-0.0947,-5.8941,6.5862,68.7915,-188.5026,6737.4912,6737.4912
6160,0.51,0.2832,-0.2308,-5.8850,6.1682,57.2160,-188.5942,6717.6299,6717.6299
6161,0.51,0.3471,-0.1224,-5.9043,6.2514,65.2307,-189.0105,6761.1426,6761.1426
6162,0.50,0.6588,+0.0255,-5.9288,6.5876,104.0250,-186.1096,6577.6040,6577.6040
6163,0.51,0.1683,-0.2502,-5.9383,6.1065,62.2854,-186.2620,6591.3633,6591.3633
6164,0.52,0.3412,-0.2729,-5.9367,6.2778,44.9330,-186.9660,6638.6958,6638.6958
6165,0.49,0.4991,+0.1153,-5.9384,6.4375,48.9593,-188.6765,6762.8989,6762.8989
6166,0.50,0.1410,-0.1029,-5.9522,6.0931,64.9969,-186.0560,6570.3672,6570.3672
6167,0.51,0.4370,-0.0079,-5.9534,6.3904,42.8477,-186.6619,6618.1362,6618.1362
6168,0.53,0.6187,-0.0638,-5.9723,6.5910,49.5199,-185.9099,6573.4624,6573.4624
6169,0.50,0.5852,+0.0162,-5.9708,6.5560,53.5574,-185.9966,6573.3462,6573.3462
6170,0.50,0.7278,-0.1585,-5.9318,6.6596,126.0800,-186.4972,6603.6436,6603.6436
6171,0.50,0.2042,-0.2680,-5.9577,6.1619,70.4941,-186.9485,6593.7104,6593.7104
6172,0.51,0.3515,-0.0918,-5.9553,6.3068,76.7294,-186.1482,6547.0122,6547.0122
6173,0.52,0.6786,+0.2606,-5.9245,6.6031,67.5631,-186.7272,6623.0840,6623.0840
6174,0.51,0.7014,+0.1025,-5.9061,6.6075,81.4163,-187.3276,6658.4609,6658.4609
6175,0.52,0.5095,-0.2259,-5.9043,6.4138,86.1021,-189.9483,6822.9092,6822.9092
6176,0.51,0.3772,+0.2045,-5.9296,6.3068,67.6834,-189.6222,6796.0132,6796.0132
6177,0.51,0.6554,+0.1870,-5.9482,6.6035,75.1809,-187.9210,6686.5698,6686.5698
6178,0.51,3.0841,+1.5471,-5.9350,9.0192,2156.6631,-186.7601,6703.1631,6703.1631
6179,0.52,2.5751,-0.9603,-5.9191,8.4941,1844.1519,-187.4790,6663.7109,6663.7109
6180,0.52,0.5699,-0.0471,-5.9272,6.4971,60.9933,-187.7312,6649.9126,6649.9126
6181,0.51,0.5168,-0.9037,-5.9653,6.4821,84.3391,-185.6212,6533.0679,6533.0679
6182,0.50,0.4542,-0.1580,-5.9453,6.3995,60.7060,-186.1190,6567.3130,6567.3130
6183,0.52,0.9946,-0.2383,-5.9422,6.9368,360.6932,-185.5208,6587.8379,6587.8379
6184,0.52,1.0367,-0.5384,-5.9440,6.9808,220.3276,-186.0809,6589.3428,6589.3428
6185,0.52,0.7901,+0.1664,-5.9514,6.7415,77.9537,-185.4716,6498.8354,6498.8354
